image,scheme,selector,area_percent,block_count,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
ducks.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,43.0064,28.8247,19605,0
gauguin_256.jpg,fixed_q30_5block,fixed_anchor,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,42.7642,42.7642,20396,0
gauguin_256.jpg,fixed_q30_5block,fixed_anchor,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,42.7642,43.5836,15305,0
gauguin_256.jpg,fixed_q30_5block,fixed_anchor,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,42.7642,10.5023,16021,0
gauguin_256.jpg,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,01100001011011010011111000101000,0.875000,0,42.7642,10.6053,29268,0
gauguin_256.jpg,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,01100001110010010011110000100010,0.937500,0,42.7642,11.6855,19836,0
gauguin_256.jpg,fixed_q30_5block,fixed_anchor,30,5,2.5000,crop_center_50,01100001111011010011110000100010,01100101010011010011101000000011,0.781250,0,42.7642,13.0508,16318,0
gauguin_256.jpg,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,10000000100000001011101010100000,0.562500,0,42.7642,29.9782,9668,0
gauguin_256.jpg,fixed_q30_5block,fixed_anchor,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,00000001100000000011100000000000,0.687500,0,42.7642,28.6172,8519,0
gauguin_256.jpg,fixed_q30_5block,fixed_anchor,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,00100001100010010011111000010011,0.750000,0,42.7642,27.9272,17735,0
gauguin_256.jpg,adaptive_q30_5block_random,random,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,41.8425,41.8425,20244,0
gauguin_256.jpg,adaptive_q30_5block_random,random,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,41.8425,44.7414,9383,0
gauguin_256.jpg,adaptive_q30_5block_random,random,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,41.8425,10.5028,9215,0
gauguin_256.jpg,adaptive_q30_5block_random,random,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,01100001111011000011111000100010,0.937500,0,41.8425,10.5994,18245,0
gauguin_256.jpg,adaptive_q30_5block_random,random,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,01100001010011000011110000100010,0.906250,0,41.8425,11.6876,19951,0
gauguin_256.jpg,adaptive_q30_5block_random,random,30,5,2.5000,crop_center_50,01100001111011010011110000100010,01100001110111000011110000100010,0.906250,0,41.8425,13.0457,26640,0
gauguin_256.jpg,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,00010000001000000000010000000001,0.531250,0,41.8425,29.9714,4008,0
gauguin_256.jpg,adaptive_q30_5block_random,random,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,10000001000000010101010000000000,0.593750,0,41.8425,28.6128,6481,0
gauguin_256.jpg,adaptive_q30_5block_random,random,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,00100001000010010001011000000001,0.656250,0,41.8425,27.9378,15334,0
gauguin_256.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,40.6920,40.6920,20468,0
gauguin_256.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,40.6920,42.9719,10929,0
gauguin_256.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,40.6920,10.5020,11048,0
gauguin_256.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,01100001010011010011110000100010,0.937500,0,40.6920,10.5996,30222,0
gauguin_256.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,01100001110010010011010000100010,0.906250,0,40.6920,11.6808,18373,0
gauguin_256.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_center_50,01100001111011010011110000100010,01100001010110010011010000000010,0.812500,0,40.6920,13.0451,24337,0
gauguin_256.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,00000001011110010010111000100000,0.750000,0,40.6920,29.9554,8737,0
gauguin_256.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,10000001100000011011100000000000,0.656250,0,40.6920,28.6157,2499,0
gauguin_256.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,00000001010110010011110000010001,0.687500,0,40.6920,27.9149,28772,0
