image,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000437351.png,1.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,14.4252,16.6082,34638,0
000000437351.png,1.5000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,14.4252,16.7689,35509,0
000000437351.png,1.5000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,14.4252,16.9367,35497,0
000000437351.png,1.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,14.4252,15.7774,34628,0
000000437351.png,1.5000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,14.4252,16.9303,35748,0
000000437351.png,1.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,14.4252,17.4372,36482,0
000000437351.png,1.5000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,14.4252,7.5285,0,1
000000477805.png,1.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,15.4131,15.4131,33274,0
000000477805.png,1.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,15.4131,16.9476,33867,0
000000477805.png,1.5000,jpeg_q30,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,15.4131,17.1614,34543,0
000000477805.png,1.5000,jpeg_q20,01000110001000101101011111111101,01100110001010101101011111111101,0.937500,0,15.4131,17.2352,34405,0
000000477805.png,1.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,15.4131,16.4626,33625,0
000000477805.png,1.5000,resize_0.25,01000110001000101101011111111101,01100100001000101101011011011101,0.875000,0,15.4131,17.4528,34067,0
000000477805.png,1.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110000000101101011011111101,0.906250,0,15.4131,17.8599,34762,0
000000477805.png,1.5000,center_crop_0.5,01000110001000101101011111111101,10000100011000101101010011011101,0.781250,0,15.4131,12.7822,65536,0
000000508730.png,1.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.3719,13.3719,34256,0
000000508730.png,1.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.3719,16.1048,34379,0
000000508730.png,1.5000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,13.3719,16.3561,37390,0
000000508730.png,1.5000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,13.3719,16.5958,36094,0
000000508730.png,1.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.3719,15.2756,34088,0
000000508730.png,1.5000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,13.3719,17.5675,35249,0
000000508730.png,1.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111111101,0.937500,0,13.3719,18.4846,35176,0
000000508730.png,1.5000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,13.3719,9.1343,0,1
000000517056.png,1.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,14.2383,14.2383,34276,0
000000517056.png,1.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,14.2383,16.7480,34048,0
000000517056.png,1.5000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,14.2383,17.0137,34979,0
000000517056.png,1.5000,jpeg_q20,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,14.2383,17.2401,36076,0
000000517056.png,1.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,14.2383,15.8948,33182,0
000000517056.png,1.5000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,14.2383,17.3143,35124,0
000000517056.png,1.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011011011101,0.875000,0,14.2383,17.9503,36100,0
000000517056.png,1.5000,center_crop_0.5,01000110001000101101011111111101,00000100000000000000000000000000,0.468750,0,14.2383,7.0526,19,0
000000517687.png,1.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,14.0862,14.0862,33483,0
000000517687.png,1.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,14.0862,16.4678,34767,0
000000517687.png,1.5000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,14.0862,16.6089,35953,0
000000517687.png,1.5000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,14.0862,16.8980,37195,0
000000517687.png,1.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,14.0862,15.2219,33453,0
000000517687.png,1.5000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,14.0862,15.6371,34387,0
000000517687.png,1.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011011011101,0.875000,0,14.0862,16.0628,36051,0
000000517687.png,1.5000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000010000000,0.468750,0,14.0862,8.1132,456,0
000000523957.png,1.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.7297,13.7297,33440,0
000000523957.png,1.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.7297,16.4099,34630,0
000000523957.png,1.5000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,13.7297,16.5488,35688,0
000000523957.png,1.5000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,13.7297,16.9990,35395,0
000000523957.png,1.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.7297,15.4541,33819,0
000000523957.png,1.5000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,13.7297,17.2599,34891,0
000000523957.png,1.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,13.7297,17.9861,36094,0
000000523957.png,1.5000,center_crop_0.5,01000110001000101101011111111101,00000100000000000000000010000000,0.500000,0,13.7297,8.8254,15345,0
000000533145.png,1.5000,none,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,14.1111,14.1111,34212,0
000000533145.png,1.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,14.1111,16.7867,35697,0
000000533145.png,1.5000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,14.1111,17.1003,36109,0
000000533145.png,1.5000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,14.1111,17.3689,35877,0
000000533145.png,1.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,14.1111,16.0255,34158,0
000000533145.png,1.5000,resize_0.25,01000110001000101101011111111101,01100100101000101101011111011101,0.875000,0,14.1111,18.1093,35431,0
000000533145.png,1.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101001011011101,0.843750,0,14.1111,18.9543,36169,0
000000533145.png,1.5000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,14.1111,9.7252,0,1
000000562243.png,1.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.6495,13.6495,34145,0
000000562243.png,1.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,13.6495,16.4406,34623,0
000000562243.png,1.5000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,13.6495,16.6942,35112,0
000000562243.png,1.5000,jpeg_q20,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,13.6495,17.1382,35189,0
000000562243.png,1.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,13.6495,15.6090,34149,0
000000562243.png,1.5000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,13.6495,17.9373,34834,0
000000562243.png,1.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011111,0.875000,0,13.6495,18.8838,35366,0
000000562243.png,1.5000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,13.6495,10.9893,0,1
000000563470.png,1.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.2889,13.2889,33028,0
000000563470.png,1.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,13.2889,15.9170,34492,0
000000563470.png,1.5000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,13.2889,16.0640,35696,0
000000563470.png,1.5000,jpeg_q20,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,13.2889,16.3768,36162,0
000000563470.png,1.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.2889,14.8703,33239,0
000000563470.png,1.5000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,13.2889,16.5210,35094,0
000000563470.png,1.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,13.2889,17.2332,36278,0
000000563470.png,1.5000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,13.2889,9.0191,0,1
000000573258.png,1.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.9616,13.9616,33422,0
000000573258.png,1.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.9616,16.7224,34437,0
000000573258.png,1.5000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.9616,16.9405,36145,0
000000573258.png,1.5000,jpeg_q20,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,13.9616,17.4734,36668,0
000000573258.png,1.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,13.9616,15.8703,33536,0
000000573258.png,1.5000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111111101,0.937500,0,13.9616,17.9421,35932,0
000000573258.png,1.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,13.9616,18.8048,36211,0
000000573258.png,1.5000,center_crop_0.5,01000110001000101101011111111101,00000100000000000000000010000000,0.500000,0,13.9616,7.8132,4811,0
000000575243.png,1.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,14.1658,14.1658,33421,0
000000575243.png,1.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,14.1658,16.6599,34561,0
000000575243.png,1.5000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,14.1658,16.9563,35367,0
000000575243.png,1.5000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,14.1658,17.1200,36192,0
000000575243.png,1.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,14.1658,15.6924,33472,0
000000575243.png,1.5000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,14.1658,16.8298,34983,0
000000575243.png,1.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011011011101,0.875000,0,14.1658,17.4317,36367,0
000000575243.png,1.5000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,14.1658,7.3538,0,1
000000005529.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.8892,11.8892,33124,0
000000005529.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.8892,14.4629,33996,0
000000005529.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.8892,14.5687,34540,0
000000005529.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.8892,14.8403,35023,0
000000005529.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.8892,13.5699,33342,0
000000005529.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.8892,15.1067,34702,0
000000005529.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.8892,15.7328,36059,0
000000005529.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,11.8892,7.6443,2282,0
000000021167.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.9559,11.9559,34217,0
000000021167.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.9559,14.4556,34673,0
000000021167.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.9559,14.6347,35268,0
000000021167.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.9559,14.9636,35593,0
000000021167.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.9559,13.7547,33902,0
000000021167.png,2.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.9559,15.7164,35120,0
000000021167.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.9559,16.4818,36334,0
000000021167.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000100000000000000000000000000,0.468750,0,11.9559,9.6523,32233,0
000000022705.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.5313,11.5313,32823,0
000000022705.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5313,14.1175,33872,0
000000022705.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5313,14.3304,34378,0
000000022705.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.5313,14.5466,34863,0
000000022705.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.5313,13.3766,33248,0
000000022705.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.5313,15.2959,34266,0
000000022705.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001010101101011111011101,0.906250,0,11.5313,16.0372,35919,0
000000022705.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,11.5313,7.8427,5442,0
000000025228.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.5164,11.5164,33581,0
000000025228.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5164,14.0558,34826,0
000000025228.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5164,14.2484,36261,0
000000025228.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.5164,14.4754,36771,0
000000025228.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.5164,13.3420,33393,0
000000025228.png,2.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.5164,15.3904,35426,0
000000025228.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.5164,16.1587,37597,0
000000025228.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000010000000,0.468750,0,11.5164,9.2687,93,0
000000027620.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.4910,11.4910,33073,0
000000027620.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.4910,14.2167,34054,0
000000027620.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.4910,14.3865,35984,0
000000027620.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100100001000101101011111111101,0.937500,0,11.4910,14.7006,38457,0
000000027620.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.4910,13.3925,33176,0
000000027620.png,2.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.4910,15.4463,34339,0
000000027620.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.4910,16.2430,38902,0
000000027620.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,11.4910,7.9690,9189,0
000000039405.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,12.4062,12.4062,33938,0
000000039405.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,12.4062,14.6598,34806,0
000000039405.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,12.4062,14.8087,36002,0
000000039405.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,12.4062,15.0919,36829,0
000000039405.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,12.4062,13.9881,33589,0
000000039405.png,2.0000,resize_0.25,01000110001000101101011111111101,01100100101000101101011111011101,0.875000,0,12.4062,15.5410,35775,0
000000039405.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100101000101101011111011101,0.875000,0,12.4062,16.1431,37532,0
000000039405.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,12.4062,9.3626,1,1
000000075612.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.7009,11.7009,33428,0
000000075612.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.7009,14.2470,34118,0
000000075612.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.7009,14.4230,34695,0
000000075612.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.7009,14.7441,36286,0
000000075612.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.7009,13.5036,33407,0
000000075612.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.7009,15.3268,34656,0
000000075612.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101010111111101,0.937500,0,11.7009,16.0483,36758,0
000000075612.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,11.7009,7.8603,0,1
000000083531.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.1365,11.1365,34028,0
000000083531.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.1365,13.8748,34156,0
000000083531.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.1365,14.0192,34795,0
000000083531.png,2.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.1365,14.2400,36703,0
000000083531.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.1365,13.0923,33711,0
000000083531.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.1365,15.1814,35232,0
000000083531.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.1365,15.9873,35911,0
000000083531.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,11.1365,7.2816,6552,0
000000088848.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.4558,11.4558,33691,0
000000088848.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.4558,14.0730,35339,0
000000088848.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.4558,14.2326,36135,0
000000088848.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.4558,14.4333,37862,0
000000088848.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.4558,13.2337,33605,0
000000088848.png,2.0000,resize_0.25,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.4558,14.6646,35254,0
000000088848.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.4558,15.2967,37854,0
000000088848.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,11.4558,6.6763,7206,0
000000089648.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.5511,11.5511,34274,0
000000089648.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5511,14.1143,33961,0
000000089648.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5511,14.3277,35141,0
000000089648.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.5511,14.5774,35820,0
000000089648.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.5511,13.3427,34001,0
000000089648.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.5511,15.0208,35856,0
000000089648.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.5511,15.7143,35746,0
000000089648.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,11.5511,7.7545,0,1
000000092177.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.8010,11.8010,33568,0
000000092177.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.8010,14.3502,33569,0
000000092177.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.8010,14.5174,34167,0
000000092177.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.8010,14.7908,35783,0
000000092177.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.8010,13.4348,33455,0
000000092177.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110101000101101011111011101,0.906250,0,11.8010,14.9438,34757,0
000000092177.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110101000101101011111011101,0.906250,0,11.8010,15.5505,36341,0
000000092177.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.000000,0,11.8010,6.2874,0,1
000000098392.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,12.0148,12.0148,33399,0
000000098392.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,12.0148,14.4983,34589,0
000000098392.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,12.0148,14.6223,35538,0
000000098392.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,12.0148,14.9522,36383,0
000000098392.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,12.0148,13.6921,33307,0
000000098392.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,12.0148,15.2665,35498,0
000000098392.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,12.0148,15.8781,36130,0
000000098392.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,12.0148,7.9942,311,0
000000098520.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.5404,11.5404,33656,0
000000098520.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5404,14.1937,34572,0
000000098520.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5404,14.3912,35651,0
000000098520.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.5404,14.7275,36172,0
000000098520.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.5404,13.4337,33699,0
000000098520.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.5404,15.5340,34979,0
000000098520.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100100001000101101011111011101,0.906250,0,11.5404,16.3914,35856,0
000000098520.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,11.5404,8.9134,11088,0
000000107554.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5347,11.5347,33671,0
000000107554.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5347,14.1133,33700,0
000000107554.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5347,14.1951,35045,0
000000107554.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.5347,14.4563,36029,0
000000107554.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.5347,13.3084,33469,0
000000107554.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.5347,15.2040,35630,0
000000107554.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.5347,15.9173,35857,0
000000107554.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000000000000000000000000000000,0.437500,0,11.5347,8.5662,19340,0
000000121673.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.2658,11.2658,32588,0
000000121673.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.2658,13.9644,33962,0
000000121673.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,11.2658,14.1556,33779,0
000000121673.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.2658,14.4594,33949,0
000000121673.png,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,11.2658,13.1865,33037,0
000000121673.png,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.2658,15.2886,33643,0
000000121673.png,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,11.2658,16.1409,35450,0
000000121673.png,2.0000,center_crop_0.5,01000110001000101101011111111101,00000100010000000000000000000000,0.437500,0,11.2658,8.2241,46984,0
000000134322.png,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,12.1249,12.1249,33757,0
000000134322.png,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,12.1249,14.4843,35702,0
000000134322.png,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,12.1249,14.6535,35791,0
000000134322.png,2.0000,jpeg_q20,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,12.1249,14.9524,38014,0
