image,attack,method,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,best_scale
000000082696.png,none,single_scale,1.000000,1,9.8150,9.8150,1.0
000000082696.png,none,multi_scale,1.000000,1,9.8150,9.8150,1.00
000000082696.png,center_crop_0.5,single_scale,0.500000,0,9.8150,7.0913,1.0
000000082696.png,center_crop_0.5,multi_scale,1.000000,1,9.8150,7.0913,0.50
000000082696.png,center_crop_0.75,single_scale,0.531250,0,9.8150,8.1119,1.0
000000082696.png,center_crop_0.75,multi_scale,1.000000,1,9.8150,8.1119,0.75
000000082696.png,random_crop_0.5,single_scale,0.500000,0,9.8150,7.1113,1.0
000000082696.png,random_crop_0.5,multi_scale,0.781250,0,9.8150,7.1113,0.50
000000082696.png,jpeg_q30,single_scale,1.000000,1,9.8150,12.9294,1.0
000000082696.png,jpeg_q30,multi_scale,1.000000,1,9.8150,12.9294,1.00
000000082715.png,none,single_scale,1.000000,1,9.8305,9.8305,1.0
000000082715.png,none,multi_scale,1.000000,1,9.8305,9.8305,1.00
000000082715.png,center_crop_0.5,single_scale,0.500000,0,9.8305,6.7524,1.0
000000082715.png,center_crop_0.5,multi_scale,1.000000,1,9.8305,6.7524,0.50
000000082715.png,center_crop_0.75,single_scale,0.562500,0,9.8305,7.9515,1.0
000000082715.png,center_crop_0.75,multi_scale,1.000000,1,9.8305,7.9515,0.75
000000082715.png,random_crop_0.5,single_scale,0.437500,0,9.8305,6.8046,1.0
000000082715.png,random_crop_0.5,multi_scale,0.687500,0,9.8305,6.8046,0.50
000000082715.png,jpeg_q30,single_scale,1.000000,1,9.8305,12.8953,1.0
000000082715.png,jpeg_q30,multi_scale,1.000000,1,9.8305,12.8953,1.00
000000082765.png,none,single_scale,1.000000,1,10.4858,10.4858,1.0
000000082765.png,none,multi_scale,1.000000,1,10.4858,10.4858,1.00
000000082765.png,center_crop_0.5,single_scale,0.500000,0,10.4858,7.1795,1.0
000000082765.png,center_crop_0.5,multi_scale,1.000000,1,10.4858,7.1795,0.50
000000082765.png,center_crop_0.75,single_scale,0.531250,0,10.4858,8.1700,1.0
000000082765.png,center_crop_0.75,multi_scale,1.000000,1,10.4858,8.1700,0.75
000000082765.png,random_crop_0.5,single_scale,0.500000,0,10.4858,7.5745,1.0
000000082765.png,random_crop_0.5,multi_scale,0.781250,0,10.4858,7.5745,0.50
000000082765.png,jpeg_q30,single_scale,1.000000,1,10.4858,13.1477,1.0
000000082765.png,jpeg_q30,multi_scale,1.000000,1,10.4858,13.1477,1.00
000000082807.png,none,single_scale,1.000000,1,10.3336,10.3336,1.0
000000082807.png,none,multi_scale,1.000000,1,10.3336,10.3336,1.00
000000082807.png,center_crop_0.5,single_scale,0.500000,0,10.3336,6.0592,1.0
000000082807.png,center_crop_0.5,multi_scale,1.000000,1,10.3336,6.0592,0.50
000000082807.png,center_crop_0.75,single_scale,0.531250,0,10.3336,7.6994,1.0
000000082807.png,center_crop_0.75,multi_scale,1.000000,1,10.3336,7.6994,0.75
000000082807.png,random_crop_0.5,single_scale,0.500000,0,10.3336,6.3314,1.0
000000082807.png,random_crop_0.5,multi_scale,0.625000,0,10.3336,6.3314,0.50
000000082807.png,jpeg_q30,single_scale,1.000000,1,10.3336,12.8910,1.0
000000082807.png,jpeg_q30,multi_scale,1.000000,1,10.3336,12.8910,1.00
000000082812.png,none,single_scale,1.000000,1,10.1254,10.1254,1.0
000000082812.png,none,multi_scale,1.000000,1,10.1254,10.1254,1.00
000000082812.png,center_crop_0.5,single_scale,0.500000,0,10.1254,6.5958,1.0
000000082812.png,center_crop_0.5,multi_scale,1.000000,1,10.1254,6.5958,0.50
000000082812.png,center_crop_0.75,single_scale,0.531250,0,10.1254,7.3718,1.0
000000082812.png,center_crop_0.75,multi_scale,1.000000,1,10.1254,7.3718,0.75
000000082812.png,random_crop_0.5,single_scale,0.437500,0,10.1254,7.6506,1.0
000000082812.png,random_crop_0.5,multi_scale,0.531250,0,10.1254,7.6506,0.50
000000082812.png,jpeg_q30,single_scale,1.000000,1,10.1254,12.7570,1.0
000000082812.png,jpeg_q30,multi_scale,1.000000,1,10.1254,12.7570,1.00
000000082821.png,none,single_scale,1.000000,1,10.1293,10.1293,1.0
000000082821.png,none,multi_scale,1.000000,1,10.1293,10.1293,1.00
000000082821.png,center_crop_0.5,single_scale,0.500000,0,10.1293,6.7629,1.0
000000082821.png,center_crop_0.5,multi_scale,1.000000,1,10.1293,6.7629,0.50
000000082821.png,center_crop_0.75,single_scale,0.531250,0,10.1293,7.4593,1.0
000000082821.png,center_crop_0.75,multi_scale,1.000000,1,10.1293,7.4593,0.75
000000082821.png,random_crop_0.5,single_scale,0.531250,0,10.1293,6.7176,1.0
000000082821.png,random_crop_0.5,multi_scale,0.656250,0,10.1293,6.7176,0.50
000000082821.png,jpeg_q30,single_scale,1.000000,1,10.1293,12.8983,1.0
000000082821.png,jpeg_q30,multi_scale,1.000000,1,10.1293,12.8983,1.00
000000082846.png,none,single_scale,1.000000,1,10.3042,10.3042,1.0
000000082846.png,none,multi_scale,1.000000,1,10.3042,10.3042,1.00
000000082846.png,center_crop_0.5,single_scale,0.500000,0,10.3042,7.0292,1.0
000000082846.png,center_crop_0.5,multi_scale,1.000000,1,10.3042,7.0292,0.50
000000082846.png,center_crop_0.75,single_scale,0.500000,0,10.3042,8.1272,1.0
000000082846.png,center_crop_0.75,multi_scale,1.000000,1,10.3042,8.1272,0.75
000000082846.png,random_crop_0.5,single_scale,0.593750,0,10.3042,9.3332,1.0
000000082846.png,random_crop_0.5,multi_scale,0.687500,0,10.3042,9.3332,0.50
000000082846.png,jpeg_q30,single_scale,1.000000,1,10.3042,12.8334,1.0
000000082846.png,jpeg_q30,multi_scale,1.000000,1,10.3042,12.8334,1.00
000000082986.png,none,single_scale,1.000000,1,9.7941,9.7941,1.0
000000082986.png,none,multi_scale,1.000000,1,9.7941,9.7941,1.00
000000082986.png,center_crop_0.5,single_scale,0.500000,0,9.7941,6.2150,1.0
000000082986.png,center_crop_0.5,multi_scale,1.000000,1,9.7941,6.2150,0.50
000000082986.png,center_crop_0.75,single_scale,0.531250,0,9.7941,7.4832,1.0
000000082986.png,center_crop_0.75,multi_scale,1.000000,1,9.7941,7.4832,0.75
000000082986.png,random_crop_0.5,single_scale,0.437500,0,9.7941,6.9583,1.0
000000082986.png,random_crop_0.5,multi_scale,0.718750,0,9.7941,6.9583,0.50
000000082986.png,jpeg_q30,single_scale,1.000000,1,9.7941,12.7943,1.0
000000082986.png,jpeg_q30,multi_scale,1.000000,1,9.7941,12.7943,1.00
000000083113.png,none,single_scale,1.000000,1,10.0759,10.0759,1.0
000000083113.png,none,multi_scale,1.000000,1,10.0759,10.0759,1.00
000000083113.png,center_crop_0.5,single_scale,0.500000,0,10.0759,6.9661,1.0
000000083113.png,center_crop_0.5,multi_scale,1.000000,1,10.0759,6.9661,0.50
000000083113.png,center_crop_0.75,single_scale,0.531250,0,10.0759,7.9319,1.0
000000083113.png,center_crop_0.75,multi_scale,1.000000,1,10.0759,7.9319,0.75
000000083113.png,random_crop_0.5,single_scale,0.500000,0,10.0759,6.7567,1.0
000000083113.png,random_crop_0.5,multi_scale,0.656250,0,10.0759,6.7567,0.50
000000083113.png,jpeg_q30,single_scale,1.000000,1,10.0759,12.8778,1.0
000000083113.png,jpeg_q30,multi_scale,1.000000,1,10.0759,12.8778,1.00
000000083172.png,none,single_scale,1.000000,1,9.4105,9.4105,1.0
000000083172.png,none,multi_scale,1.000000,1,9.4105,9.4105,1.00
000000083172.png,center_crop_0.5,single_scale,0.500000,0,9.4105,6.6276,1.0
000000083172.png,center_crop_0.5,multi_scale,1.000000,1,9.4105,6.6276,0.50
000000083172.png,center_crop_0.75,single_scale,0.531250,0,9.4105,7.3711,1.0
000000083172.png,center_crop_0.75,multi_scale,1.000000,1,9.4105,7.3711,0.75
000000083172.png,random_crop_0.5,single_scale,0.531250,0,9.4105,6.8465,1.0
000000083172.png,random_crop_0.5,multi_scale,0.625000,0,9.4105,6.8465,0.50
000000083172.png,jpeg_q30,single_scale,1.000000,1,9.4105,12.9153,1.0
000000083172.png,jpeg_q30,multi_scale,1.000000,1,9.4105,12.9153,1.00
000000083531.png,none,single_scale,1.000000,1,9.8494,9.8494,1.0
000000083531.png,none,multi_scale,1.000000,1,9.8494,9.8494,1.00
000000083531.png,center_crop_0.5,single_scale,0.500000,0,9.8494,6.6866,1.0
000000083531.png,center_crop_0.5,multi_scale,1.000000,1,9.8494,6.6866,0.50
000000083531.png,center_crop_0.75,single_scale,0.531250,0,9.8494,7.5024,1.0
000000083531.png,center_crop_0.75,multi_scale,1.000000,1,9.8494,7.5024,0.75
000000083531.png,random_crop_0.5,single_scale,0.500000,0,9.8494,6.5952,1.0
000000083531.png,random_crop_0.5,multi_scale,0.562500,0,9.8494,6.5952,0.50
000000083531.png,jpeg_q30,single_scale,1.000000,1,9.8494,12.8417,1.0
000000083531.png,jpeg_q30,multi_scale,1.000000,1,9.8494,12.8417,1.00
000000083540.png,none,single_scale,1.000000,1,10.0537,10.0537,1.0
000000083540.png,none,multi_scale,1.000000,1,10.0537,10.0537,1.00
000000083540.png,center_crop_0.5,single_scale,0.500000,0,10.0537,7.3036,1.0
000000083540.png,center_crop_0.5,multi_scale,1.000000,1,10.0537,7.3036,0.50
000000083540.png,center_crop_0.75,single_scale,0.500000,0,10.0537,8.1427,1.0
000000083540.png,center_crop_0.75,multi_scale,1.000000,1,10.0537,8.1427,0.75
000000083540.png,random_crop_0.5,single_scale,0.531250,0,10.0537,7.4078,1.0
000000083540.png,random_crop_0.5,multi_scale,0.843750,0,10.0537,7.4078,0.50
000000083540.png,jpeg_q30,single_scale,1.000000,1,10.0537,12.9073,1.0
000000083540.png,jpeg_q30,multi_scale,1.000000,1,10.0537,12.9073,1.00
000000084031.png,none,single_scale,1.000000,1,9.8306,9.8306,1.0
000000084031.png,none,multi_scale,1.000000,1,9.8306,9.8306,1.00
000000084031.png,center_crop_0.5,single_scale,0.500000,0,9.8306,6.8957,1.0
000000084031.png,center_crop_0.5,multi_scale,1.000000,1,9.8306,6.8957,0.50
000000084031.png,center_crop_0.75,single_scale,0.531250,0,9.8306,7.5617,1.0
000000084031.png,center_crop_0.75,multi_scale,1.000000,1,9.8306,7.5617,0.75
000000084031.png,random_crop_0.5,single_scale,0.593750,0,9.8306,8.5079,1.0
000000084031.png,random_crop_0.5,multi_scale,0.687500,0,9.8306,8.5079,0.50
000000084031.png,jpeg_q30,single_scale,1.000000,1,9.8306,12.9360,1.0
000000084031.png,jpeg_q30,multi_scale,1.000000,1,9.8306,12.9360,1.00
000000084170.png,none,single_scale,1.000000,1,10.5584,10.5584,1.0
000000084170.png,none,multi_scale,1.000000,1,10.5584,10.5584,1.00
000000084170.png,center_crop_0.5,single_scale,0.500000,0,10.5584,8.4622,1.0
000000084170.png,center_crop_0.5,multi_scale,1.000000,1,10.5584,8.4622,0.50
000000084170.png,center_crop_0.75,single_scale,0.500000,0,10.5584,8.9656,1.0
000000084170.png,center_crop_0.75,multi_scale,1.000000,1,10.5584,8.9656,0.75
000000084170.png,random_crop_0.5,single_scale,0.500000,0,10.5584,10.4122,1.0
000000084170.png,random_crop_0.5,multi_scale,0.656250,0,10.5584,10.4122,0.50
000000084170.png,jpeg_q30,single_scale,0.968750,0,10.5584,12.9587,1.0
000000084170.png,jpeg_q30,multi_scale,0.968750,0,10.5584,12.9587,1.00
000000084241.png,none,single_scale,1.000000,1,10.1556,10.1556,1.0
000000084241.png,none,multi_scale,1.000000,1,10.1556,10.1556,1.00
000000084241.png,center_crop_0.5,single_scale,0.500000,0,10.1556,6.7932,1.0
000000084241.png,center_crop_0.5,multi_scale,1.000000,1,10.1556,6.7932,0.50
000000084241.png,center_crop_0.75,single_scale,0.531250,0,10.1556,7.7154,1.0
000000084241.png,center_crop_0.75,multi_scale,1.000000,1,10.1556,7.7154,0.75
000000084241.png,random_crop_0.5,single_scale,0.500000,0,10.1556,7.8015,1.0
000000084241.png,random_crop_0.5,multi_scale,0.843750,0,10.1556,7.8015,0.50
000000084241.png,jpeg_q30,single_scale,1.000000,1,10.1556,12.9658,1.0
000000084241.png,jpeg_q30,multi_scale,1.000000,1,10.1556,12.9658,1.00
000000084270.png,none,single_scale,1.000000,1,10.0553,10.0553,1.0
000000084270.png,none,multi_scale,1.000000,1,10.0553,10.0553,1.00
000000084270.png,center_crop_0.5,single_scale,0.500000,0,10.0553,7.2088,1.0
000000084270.png,center_crop_0.5,multi_scale,1.000000,1,10.0553,7.2088,0.50
000000084270.png,center_crop_0.75,single_scale,0.531250,0,10.0553,8.0787,1.0
000000084270.png,center_crop_0.75,multi_scale,1.000000,1,10.0553,8.0787,0.75
000000084270.png,random_crop_0.5,single_scale,0.437500,0,10.0553,7.8612,1.0
000000084270.png,random_crop_0.5,multi_scale,0.718750,0,10.0553,7.8612,0.50
000000084270.png,jpeg_q30,single_scale,1.000000,1,10.0553,12.9337,1.0
000000084270.png,jpeg_q30,multi_scale,1.000000,1,10.0553,12.9337,1.00
