image,scheme,scaling_w,area_percent,block_count,coding,attack,payload,decoded_payload,payload_accuracy,payload_success,full_message,predicted_full_message,full_bit_accuracy,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000523957.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.3770,9.5111,15426,0
000000523957.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.3770,14.7723,20941,0
000000523957.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,01110010101010011110010000011110,0.968750,12.3770,15.0020,21101,0
000000523957.png,distributed_q30_5block,2.5000,30,5,hamming74_10,resize_0.25_jpeg_q50,1001001011,1001001010,0.900000,0,00110010101010011110010000011110,01110010001010001100010001011010,0.812500,12.3770,16.0491,21218,0
000000533145.png,distributed_q30_5block,2.5000,30,5,hamming74_10,none,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.9239,12.9239,21745,0
000000533145.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00100000010000100000000000000000,0.500000,12.9239,7.9631,1412,0
000000533145.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000001000000000000,0.500000,12.9239,10.9332,9363,0
000000533145.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.9239,15.0700,20931,0
000000533145.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.9239,15.2699,20750,0
000000533145.png,distributed_q30_5block,2.5000,30,5,hamming74_10,resize_0.25_jpeg_q50,1001001011,1001000011,0.900000,0,00110010101010011110010000011110,01110010100000001110010001011000,0.781250,12.9239,16.4226,21607,0
000000562243.png,distributed_q30_5block,2.5000,30,5,hamming74_10,none,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.7759,12.7759,20549,0
000000562243.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.7759,11.1679,7335,0
000000562243.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.7759,12.4511,15732,0
000000562243.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.7759,15.1158,21125,0
000000562243.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.7759,15.3017,20965,0
000000562243.png,distributed_q30_5block,2.5000,30,5,hamming74_10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010111010001110010001011100,0.875000,12.7759,16.5774,21015,0
000000563470.png,distributed_q30_5block,2.5000,30,5,hamming74_10,none,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010001010011110010000011110,0.968750,12.1640,12.1640,20453,0
000000563470.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.1640,9.9230,16184,0
000000563470.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.1640,9.8539,15228,0
000000563470.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.1640,14.5750,20952,0
000000563470.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010001110010000011110,0.968750,12.1640,14.8362,20961,0
000000563470.png,distributed_q30_5block,2.5000,30,5,hamming74_10,resize_0.25_jpeg_q50,1001001011,1001101111,0.800000,0,00110010101010011110010000011110,00110010110010001110010000011110,0.906250,12.1640,15.7522,22898,0
000000573258.png,distributed_q30_5block,2.5000,30,5,hamming74_10,none,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010001010011110010000011110,0.968750,12.5626,12.5626,20446,0
000000573258.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.5626,8.0958,18683,0
000000573258.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.5626,7.9349,16947,0
000000573258.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.5626,14.9231,20911,0
000000573258.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.5626,15.1809,20966,0
000000573258.png,distributed_q30_5block,2.5000,30,5,hamming74_10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010100010001110010001011110,0.906250,12.5626,16.4137,21170,0
000000575243.png,distributed_q30_5block,2.5000,30,5,hamming74_10,none,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010001010011110010000011110,0.968750,12.2429,12.2429,20655,0
000000575243.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.2429,5.8661,15756,0
000000575243.png,distributed_q30_5block,2.5000,30,5,hamming74_10,crop_center_50,1001001011,0000000000,0.500000,0,00110010101010011110010000011110,00000000000000000000000000000000,0.531250,12.2429,7.4092,15025,0
000000575243.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q30,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.2429,14.7723,21184,0
000000575243.png,distributed_q30_5block,2.5000,30,5,hamming74_10,jpeg_q20,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,00110010101010011110010000011110,1.000000,12.2429,14.9549,21172,0
000000575243.png,distributed_q30_5block,2.5000,30,5,hamming74_10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,00110010101010011110010000011110,01110010111010001110010001011100,0.843750,12.2429,15.7596,21255,0
000000005529.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.4901,12.4901,20201,0
000000005529.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.4901,9.3496,9761,0
000000005529.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.4901,8.4981,14748,0
000000005529.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111011100010,0.968750,12.4901,14.9258,21056,0
000000005529.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111011100010,0.968750,12.4901,14.9568,21024,0
000000005529.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100001010,0.700000,0,01000010011000101001111111100010,01100010010000101101111011001110,0.781250,12.4901,15.8147,21266,0
000000021167.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.6644,12.6644,19984,0
000000021167.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.6644,10.7793,10582,0
000000021167.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.6644,10.8544,15272,0
000000021167.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,12.6644,15.1445,21195,0
000000021167.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111011000010,0.906250,12.6644,15.3222,21233,0
000000021167.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000000011000101001111011101010,0.906250,12.6644,16.6490,21351,0
000000022705.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.6425,12.6425,19993,0
000000022705.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.6425,9.7305,2083,0
000000022705.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.6425,9.8691,13921,0
000000022705.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111011100010,0.968750,12.6425,15.0145,20927,0
000000022705.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111011000010,0.906250,12.6425,15.2091,20866,0
000000022705.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1001000110,0.700000,0,01000010011000101001111111100010,00100010011000101101011011001010,0.781250,12.6425,16.2694,20796,0
000000025228.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.3452,12.3452,20223,0
000000025228.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.3452,9.0455,4305,0
000000025228.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.3452,11.6990,15370,0
000000025228.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111011100010,0.968750,12.3452,14.8942,20595,0
000000025228.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111001010,0.937500,12.3452,15.0480,20669,0
000000025228.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100001011,0.800000,0,01000010011000101001111111100010,01000010010000101101111011001010,0.843750,12.3452,16.5101,20467,0
000000027620.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.4406,12.4406,20071,0
000000027620.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.4406,8.6171,8120,0
000000027620.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.4406,9.6001,14715,0
000000027620.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,12.4406,14.9870,20839,0
000000027620.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111111100010,0.968750,12.4406,15.1360,20994,0
000000027620.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100000111,0.600000,0,01000010011000101001111111100010,01000010010000101101011011001010,0.812500,12.4406,16.3737,21027,0
000000039405.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.9563,12.9563,20047,0
000000039405.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.9563,12.6189,6254,0
000000039405.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.9563,12.9719,14859,0
000000039405.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,12.9563,15.0047,20512,0
000000039405.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111111000010,0.937500,12.9563,15.1307,20602,0
000000039405.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100001011,0.800000,0,01000010011000101001111111100010,01000010010000101101111011001010,0.843750,12.9563,16.0774,21360,0
000000075612.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.0707,12.0707,20317,0
000000075612.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.0707,7.8599,84,0
000000075612.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.0707,9.7936,6282,0
000000075612.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,12.0707,14.8295,20848,0
000000075612.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111111000110,0.906250,12.0707,14.9812,20920,0
000000075612.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100011011,0.700000,0,01000010011000101001111111100010,01000000010000101101111011001110,0.781250,12.0707,16.3870,21141,0
000000083531.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.3251,12.3251,20330,0
000000083531.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.3251,9.0551,373,0
000000083531.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.3251,9.3390,10675,0
000000083531.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001111011100010,0.937500,12.3251,14.8661,20845,0
000000083531.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111111000010,0.937500,12.3251,15.0061,21502,0
000000083531.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100001011,0.800000,0,01000010011000101001111111100010,01000010000000101101111011001010,0.812500,12.3251,16.2913,22808,0
000000088848.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.4589,12.4589,20439,0
000000088848.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.4589,7.0681,760,0
000000088848.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.4589,7.9266,191,0
000000088848.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111101010,0.968750,12.4589,14.7176,23261,0
000000088848.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,12.4589,14.8342,23068,0
000000088848.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100000111,0.600000,0,01000010011000101001111111100010,01000010010000101101011011101110,0.812500,12.4589,15.3059,23225,0
000000089648.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.2643,12.2643,20151,0
000000089648.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.2643,8.0497,14931,0
000000089648.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.2643,9.2655,14935,0
000000089648.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111011100010,0.968750,12.2643,14.8932,21284,0
000000089648.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111111000010,0.937500,12.2643,14.9910,21452,0
000000089648.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100000110,0.500000,0,01000010011000101001111111100010,01100010010000101101011011001110,0.750000,12.2643,16.0103,21397,0
000000092177.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011111000010,0.906250,12.8716,12.8716,20163,0
000000092177.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.8716,7.1500,4981,0
000000092177.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.8716,7.0262,13007,0
000000092177.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111111100010,1.000000,12.8716,14.9639,21128,0
000000092177.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111011100010,0.937500,12.8716,15.0540,20955,0
000000092177.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100000111,0.600000,0,01000010011000101001111111100010,00000010010000101101011011001010,0.781250,12.8716,15.4443,23607,0
000000098392.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.6233,12.6233,20138,0
000000098392.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.6233,7.0141,6071,0
000000098392.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.6233,10.3220,12004,0
000000098392.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111011100010,0.968750,12.6233,14.9173,20674,0
000000098392.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111011100010,0.937500,12.6233,14.9770,20855,0
000000098392.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100101010,0.600000,0,01000010011000101001111111100010,00100010010000101101111001101010,0.781250,12.6233,15.8862,21036,0
000000098520.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.2759,12.2759,19979,0
000000098520.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.2759,9.5813,5951,0
000000098520.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.2759,12.0642,15089,0
000000098520.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1100001011,0.800000,0,01000010011000101001111111100010,01000010010000101001111011101010,0.906250,12.2759,14.9764,20912,0
000000098520.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111011001010,0.875000,12.2759,15.1540,21018,0
000000098520.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100001010,0.700000,0,01000010011000101001111111100010,01100010010000101101111011101010,0.843750,12.2759,16.6030,21169,0
000000107554.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011111000110,0.875000,12.3922,12.3922,20328,0
000000107554.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.000000,12.3922,9.2291,0,1
000000107554.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.3922,9.9776,1312,0
000000107554.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111111100010,0.968750,12.3922,14.8779,20857,0
000000107554.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111111000010,0.937500,12.3922,14.9934,20779,0
000000107554.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1001000111,0.800000,0,01000010011000101001111111100010,01100010001000101101011011101010,0.812500,12.3922,16.1757,23684,0
000000121673.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.0950,12.0950,20057,0
000000121673.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.0950,8.6333,11526,0
000000121673.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.0950,9.4636,14848,0
000000121673.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111011100010,0.968750,12.0950,14.8502,20736,0
000000121673.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001111111100010,0.968750,12.0950,15.0030,21029,0
000000121673.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100101011,0.700000,0,01000010011000101001111111100010,00000010010000101101111001001010,0.781250,12.0950,16.5060,20849,0
000000134322.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,12.8375,12.8375,20242,0
000000134322.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_bottom_right_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.8375,7.7702,3372,0
000000134322.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,crop_center_50,1001001011,0000000000,0.500000,0,01000010011000101001111111100010,00000000000000000000000000000000,0.531250,12.8375,11.1164,15311,0
000000134322.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q30,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101001111011100010,0.968750,12.8375,14.9314,20660,0
000000134322.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,jpeg_q20,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010011000101101111011100010,0.937500,12.8375,15.0433,20923,0
000000134322.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,resize_0.25_jpeg_q50,1001001011,1100100011,0.600000,0,01000010011000101001111111100010,01000000010000101101011011001010,0.781250,12.8375,16.1986,21003,0
000000150649.png,distributed_q30_5block,2.5000,30,5,hamming74_interleaved10,none,1001001011,1001001011,1.000000,1,01000010011000101001111111100010,01000010010000101001011011000010,0.875000,11.9540,11.9540,20528,0
