image,attack,method,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,best_scale
000000507081.png,none,single_scale,1.000000,1,10.7780,10.7780,1.0
000000507081.png,none,multi_scale,1.000000,1,10.7780,10.7780,1.00
000000507081.png,center_crop_0.5,single_scale,0.500000,0,10.7780,6.4995,1.0
000000507081.png,center_crop_0.5,multi_scale,1.000000,1,10.7780,6.4995,0.50
000000507081.png,center_crop_0.75,single_scale,0.531250,0,10.7780,7.6028,1.0
000000507081.png,center_crop_0.75,multi_scale,1.000000,1,10.7780,7.6028,0.75
000000507081.png,random_crop_0.5,single_scale,0.500000,0,10.7780,6.4954,1.0
000000507081.png,random_crop_0.5,multi_scale,0.781250,0,10.7780,6.4954,0.50
000000507081.png,jpeg_q30,single_scale,1.000000,1,10.7780,12.8822,1.0
000000507081.png,jpeg_q30,multi_scale,1.000000,1,10.7780,12.8822,1.00
000000507223.png,none,single_scale,1.000000,1,9.9993,9.9993,1.0
000000507223.png,none,multi_scale,1.000000,1,9.9993,9.9993,1.00
000000507223.png,center_crop_0.5,single_scale,0.500000,0,9.9993,6.6015,1.0
000000507223.png,center_crop_0.5,multi_scale,1.000000,1,9.9993,6.6015,0.50
000000507223.png,center_crop_0.75,single_scale,0.562500,0,9.9993,7.4927,1.0
000000507223.png,center_crop_0.75,multi_scale,1.000000,1,9.9993,7.4927,0.75
000000507223.png,random_crop_0.5,single_scale,0.437500,0,9.9993,6.6951,1.0
000000507223.png,random_crop_0.5,multi_scale,0.718750,0,9.9993,6.6951,0.50
000000507223.png,jpeg_q30,single_scale,1.000000,1,9.9993,12.8495,1.0
000000507223.png,jpeg_q30,multi_scale,1.000000,1,9.9993,12.8495,1.00
000000507235.png,none,single_scale,1.000000,1,10.0702,10.0702,1.0
000000507235.png,none,multi_scale,1.000000,1,10.0702,10.0702,1.00
000000507235.png,center_crop_0.5,single_scale,0.500000,0,10.0702,6.6042,1.0
000000507235.png,center_crop_0.5,multi_scale,1.000000,1,10.0702,6.6042,0.50
000000507235.png,center_crop_0.75,single_scale,0.531250,0,10.0702,7.2838,1.0
000000507235.png,center_crop_0.75,multi_scale,1.000000,1,10.0702,7.2838,0.75
000000507235.png,random_crop_0.5,single_scale,0.500000,0,10.0702,6.8442,1.0
000000507235.png,random_crop_0.5,multi_scale,0.750000,0,10.0702,6.8442,0.50
000000507235.png,jpeg_q30,single_scale,1.000000,1,10.0702,12.9425,1.0
000000507235.png,jpeg_q30,multi_scale,1.000000,1,10.0702,12.9425,1.00
000000507473.png,none,single_scale,1.000000,1,9.7244,9.7244,1.0
000000507473.png,none,multi_scale,1.000000,1,9.7244,9.7244,1.00
000000507473.png,center_crop_0.5,single_scale,0.500000,0,9.7244,6.9546,1.0
000000507473.png,center_crop_0.5,multi_scale,1.000000,1,9.7244,6.9546,0.50
000000507473.png,center_crop_0.75,single_scale,0.531250,0,9.7244,7.6286,1.0
000000507473.png,center_crop_0.75,multi_scale,1.000000,1,9.7244,7.6286,0.75
000000507473.png,random_crop_0.5,single_scale,0.500000,0,9.7244,7.3048,1.0
000000507473.png,random_crop_0.5,multi_scale,0.656250,0,9.7244,7.3048,0.50
000000507473.png,jpeg_q30,single_scale,1.000000,1,9.7244,12.9078,1.0
000000507473.png,jpeg_q30,multi_scale,1.000000,1,9.7244,12.9078,1.00
000000507575.png,none,single_scale,0.968750,0,9.9916,9.9916,1.0
000000507575.png,none,multi_scale,0.968750,0,9.9916,9.9916,1.00
000000507575.png,center_crop_0.5,single_scale,0.500000,0,9.9916,6.8227,1.0
000000507575.png,center_crop_0.5,multi_scale,1.000000,1,9.9916,6.8227,0.50
000000507575.png,center_crop_0.75,single_scale,0.531250,0,9.9916,7.6564,1.0
000000507575.png,center_crop_0.75,multi_scale,1.000000,1,9.9916,7.6564,0.75
000000507575.png,random_crop_0.5,single_scale,0.468750,0,9.9916,7.9244,1.0
000000507575.png,random_crop_0.5,multi_scale,0.531250,0,9.9916,7.9244,0.50
000000507575.png,jpeg_q30,single_scale,1.000000,1,9.9916,12.9138,1.0
000000507575.png,jpeg_q30,multi_scale,1.000000,1,9.9916,12.9138,1.00
000000507667.png,none,single_scale,1.000000,1,10.0488,10.0488,1.0
000000507667.png,none,multi_scale,1.000000,1,10.0488,10.0488,1.00
000000507667.png,center_crop_0.5,single_scale,0.500000,0,10.0488,6.5545,1.0
000000507667.png,center_crop_0.5,multi_scale,1.000000,1,10.0488,6.5545,0.50
000000507667.png,center_crop_0.75,single_scale,0.531250,0,10.0488,6.9704,1.0
000000507667.png,center_crop_0.75,multi_scale,1.000000,1,10.0488,6.9704,0.75
000000507667.png,random_crop_0.5,single_scale,0.562500,0,10.0488,6.5301,1.0
000000507667.png,random_crop_0.5,multi_scale,0.656250,0,10.0488,6.5301,0.50
000000507667.png,jpeg_q30,single_scale,1.000000,1,10.0488,12.9178,1.0
000000507667.png,jpeg_q30,multi_scale,1.000000,1,10.0488,12.9178,1.00
000000507797.png,none,single_scale,1.000000,1,10.0727,10.0727,1.0
000000507797.png,none,multi_scale,1.000000,1,10.0727,10.0727,1.00
000000507797.png,center_crop_0.5,single_scale,0.500000,0,10.0727,6.6879,1.0
000000507797.png,center_crop_0.5,multi_scale,1.000000,1,10.0727,6.6879,0.50
000000507797.png,center_crop_0.75,single_scale,0.531250,0,10.0727,7.7332,1.0
000000507797.png,center_crop_0.75,multi_scale,1.000000,1,10.0727,7.7332,0.75
000000507797.png,random_crop_0.5,single_scale,0.656250,0,10.0727,8.7045,1.0
000000507797.png,random_crop_0.5,multi_scale,0.687500,0,10.0727,8.7045,0.50
000000507797.png,jpeg_q30,single_scale,1.000000,1,10.0727,12.8722,1.0
000000507797.png,jpeg_q30,multi_scale,1.000000,1,10.0727,12.8722,1.00
000000507893.png,none,single_scale,1.000000,1,9.6657,9.6657,1.0
000000507893.png,none,multi_scale,1.000000,1,9.6657,9.6657,1.00
000000507893.png,center_crop_0.5,single_scale,0.500000,0,9.6657,7.0212,1.0
000000507893.png,center_crop_0.5,multi_scale,1.000000,1,9.6657,7.0212,0.50
000000507893.png,center_crop_0.75,single_scale,0.531250,0,9.6657,8.4106,1.0
000000507893.png,center_crop_0.75,multi_scale,1.000000,1,9.6657,8.4106,0.75
000000507893.png,random_crop_0.5,single_scale,0.437500,0,9.6657,8.6927,1.0
000000507893.png,random_crop_0.5,multi_scale,0.718750,0,9.6657,8.6927,0.50
000000507893.png,jpeg_q30,single_scale,1.000000,1,9.6657,12.9814,1.0
000000507893.png,jpeg_q30,multi_scale,1.000000,1,9.6657,12.9814,1.00
000000507975.png,none,single_scale,1.000000,1,10.4330,10.4330,1.0
000000507975.png,none,multi_scale,1.000000,1,10.4330,10.4330,1.00
000000507975.png,center_crop_0.5,single_scale,0.500000,0,10.4330,7.1533,1.0
000000507975.png,center_crop_0.5,multi_scale,1.000000,1,10.4330,7.1533,0.50
000000507975.png,center_crop_0.75,single_scale,0.562500,0,10.4330,7.6366,1.0
000000507975.png,center_crop_0.75,multi_scale,1.000000,1,10.4330,7.6366,0.75
000000507975.png,random_crop_0.5,single_scale,0.500000,0,10.4330,7.6268,1.0
000000507975.png,random_crop_0.5,multi_scale,0.625000,0,10.4330,7.6268,0.50
000000507975.png,jpeg_q30,single_scale,1.000000,1,10.4330,12.9030,1.0
000000507975.png,jpeg_q30,multi_scale,1.000000,1,10.4330,12.9030,1.00
000000508101.png,none,single_scale,1.000000,1,9.2471,9.2471,1.0
000000508101.png,none,multi_scale,1.000000,1,9.2471,9.2471,1.00
000000508101.png,center_crop_0.5,single_scale,0.500000,0,9.2471,6.9394,1.0
000000508101.png,center_crop_0.5,multi_scale,1.000000,1,9.2471,6.9394,0.50
000000508101.png,center_crop_0.75,single_scale,0.562500,0,9.2471,7.5697,1.0
000000508101.png,center_crop_0.75,multi_scale,1.000000,1,9.2471,7.5697,0.75
000000508101.png,random_crop_0.5,single_scale,0.562500,0,9.2471,6.9648,1.0
000000508101.png,random_crop_0.5,multi_scale,0.687500,0,9.2471,6.9648,0.50
000000508101.png,jpeg_q30,single_scale,1.000000,1,9.2471,12.8367,1.0
000000508101.png,jpeg_q30,multi_scale,1.000000,1,9.2471,12.8367,1.00
000000508312.png,none,single_scale,1.000000,1,10.3748,10.3748,1.0
000000508312.png,none,multi_scale,1.000000,1,10.3748,10.3748,1.00
000000508312.png,center_crop_0.5,single_scale,0.500000,0,10.3748,7.0129,1.0
000000508312.png,center_crop_0.5,multi_scale,1.000000,1,10.3748,7.0129,0.50
000000508312.png,center_crop_0.75,single_scale,0.500000,0,10.3748,7.7652,1.0
000000508312.png,center_crop_0.75,multi_scale,1.000000,1,10.3748,7.7652,0.75
000000508312.png,random_crop_0.5,single_scale,0.593750,0,10.3748,6.6963,1.0
000000508312.png,random_crop_0.5,multi_scale,0.656250,0,10.3748,6.6963,0.50
000000508312.png,jpeg_q30,single_scale,1.000000,1,10.3748,12.9873,1.0
000000508312.png,jpeg_q30,multi_scale,1.000000,1,10.3748,12.9873,1.00
000000508370.png,none,single_scale,1.000000,1,10.1067,10.1067,1.0
000000508370.png,none,multi_scale,1.000000,1,10.1067,10.1067,1.00
000000508370.png,center_crop_0.5,single_scale,0.500000,0,10.1067,7.1027,1.0
000000508370.png,center_crop_0.5,multi_scale,1.000000,1,10.1067,7.1027,0.50
000000508370.png,center_crop_0.75,single_scale,0.531250,0,10.1067,7.6990,1.0
000000508370.png,center_crop_0.75,multi_scale,1.000000,1,10.1067,7.6990,0.75
000000508370.png,random_crop_0.5,single_scale,0.531250,0,10.1067,6.8773,1.0
000000508370.png,random_crop_0.5,multi_scale,0.843750,0,10.1067,6.8773,0.50
000000508370.png,jpeg_q30,single_scale,1.000000,1,10.1067,12.8648,1.0
000000508370.png,jpeg_q30,multi_scale,1.000000,1,10.1067,12.8648,1.00
000000508482.png,none,single_scale,1.000000,1,9.9867,9.9867,1.0
000000508482.png,none,multi_scale,1.000000,1,9.9867,9.9867,1.00
000000508482.png,center_crop_0.5,single_scale,0.500000,0,9.9867,6.1707,1.0
000000508482.png,center_crop_0.5,multi_scale,1.000000,1,9.9867,6.1707,0.50
000000508482.png,center_crop_0.75,single_scale,0.531250,0,9.9867,7.7142,1.0
000000508482.png,center_crop_0.75,multi_scale,1.000000,1,9.9867,7.7142,0.75
000000508482.png,random_crop_0.5,single_scale,0.625000,0,9.9867,8.3244,1.0
000000508482.png,random_crop_0.5,multi_scale,0.656250,0,9.9867,8.3244,0.50
000000508482.png,jpeg_q30,single_scale,1.000000,1,9.9867,12.9695,1.0
000000508482.png,jpeg_q30,multi_scale,1.000000,1,9.9867,12.9695,1.00
000000508586.png,none,single_scale,1.000000,1,9.8306,9.8306,1.0
000000508586.png,none,multi_scale,1.000000,1,9.8306,9.8306,1.00
000000508586.png,center_crop_0.5,single_scale,0.500000,0,9.8306,7.3604,1.0
000000508586.png,center_crop_0.5,multi_scale,1.000000,1,9.8306,7.3604,0.50
000000508586.png,center_crop_0.75,single_scale,0.531250,0,9.8306,8.6378,1.0
000000508586.png,center_crop_0.75,multi_scale,1.000000,1,9.8306,8.6378,0.75
000000508586.png,random_crop_0.5,single_scale,0.500000,0,9.8306,10.0329,1.0
000000508586.png,random_crop_0.5,multi_scale,0.656250,0,9.8306,10.0329,0.50
000000508586.png,jpeg_q30,single_scale,1.000000,1,9.8306,12.9372,1.0
000000508586.png,jpeg_q30,multi_scale,1.000000,1,9.8306,12.9372,1.00
000000508602.png,none,single_scale,1.000000,1,10.1347,10.1347,1.0
000000508602.png,none,multi_scale,1.000000,1,10.1347,10.1347,1.00
000000508602.png,center_crop_0.5,single_scale,0.500000,0,10.1347,6.1607,1.0
000000508602.png,center_crop_0.5,multi_scale,1.000000,1,10.1347,6.1607,0.50
000000508602.png,center_crop_0.75,single_scale,0.531250,0,10.1347,7.2690,1.0
000000508602.png,center_crop_0.75,multi_scale,1.000000,1,10.1347,7.2690,0.75
000000508602.png,random_crop_0.5,single_scale,0.500000,0,10.1347,6.5491,1.0
000000508602.png,random_crop_0.5,multi_scale,0.843750,0,10.1347,6.5491,0.50
000000508602.png,jpeg_q30,single_scale,1.000000,1,10.1347,12.8738,1.0
000000508602.png,jpeg_q30,multi_scale,1.000000,1,10.1347,12.8738,1.00
000000508639.png,none,single_scale,1.000000,1,10.4268,10.4268,1.0
000000508639.png,none,multi_scale,1.000000,1,10.4268,10.4268,1.00
000000508639.png,center_crop_0.5,single_scale,0.500000,0,10.4268,6.9343,1.0
000000508639.png,center_crop_0.5,multi_scale,1.000000,1,10.4268,6.9343,0.50
000000508639.png,center_crop_0.75,single_scale,0.500000,0,10.4268,8.4225,1.0
000000508639.png,center_crop_0.75,multi_scale,1.000000,1,10.4268,8.4225,0.75
000000508639.png,random_crop_0.5,single_scale,0.437500,0,10.4268,7.1281,1.0
000000508639.png,random_crop_0.5,multi_scale,0.781250,0,10.4268,7.1281,0.50
000000508639.png,jpeg_q30,single_scale,1.000000,1,10.4268,12.8585,1.0
000000508639.png,jpeg_q30,multi_scale,1.000000,1,10.4268,12.8585,1.00
