image,attack,bit_accuracy,message_success,ecc_mode,payload_bits
000000351609.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000351609.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000351609.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000351609.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000351609.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000351609.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000351810.png,none,1.000000,1,rep4_interleaved,8
000000351810.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000351810.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000351810.png,random_crop_0.5,0.875000,0,rep4_interleaved,8
000000351810.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000351810.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000351810.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000351810.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000351810.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000351810.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000351823.png,none,1.000000,1,rep4_interleaved,8
000000351823.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000351823.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000351823.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000351823.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000351823.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000351823.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000351823.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000351823.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000351823.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000352491.png,none,1.000000,1,rep4_interleaved,8
000000352491.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000352491.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000352491.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000352491.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000352491.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000352491.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000352491.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000352491.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000352491.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000352582.png,none,1.000000,1,rep4_interleaved,8
000000352582.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000352582.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000352582.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000352582.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000352582.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000352582.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000352582.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000352582.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000352582.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000352584.png,none,1.000000,1,rep4_interleaved,8
000000352584.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000352584.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000352584.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000352584.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000352584.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000352584.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000352584.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000352584.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000352584.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000352618.png,none,1.000000,1,rep4_interleaved,8
000000352618.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000352618.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000352618.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000352618.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000352618.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000352618.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000352618.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000352618.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000352618.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000352684.png,none,1.000000,1,rep4_interleaved,8
000000352684.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000352684.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000352684.png,random_crop_0.5,1.000000,1,rep4_interleaved,8
000000352684.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000352684.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000352684.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000352684.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000352684.png,resize_0.25,0.750000,0,rep4_interleaved,8
000000352684.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000352760.png,none,1.000000,1,rep4_interleaved,8
000000352760.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000352760.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
