code_mode,scheme,scenario,attack,decode_method,source_idx,source_image,target_payload,decoded_payload,target_message,predicted_message,bit_accuracy,payload_accuracy,payload_success,mask_pixels,used_fallback,composite_psnr,box
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q70,global_full_canvas,0,000000005529.png,11001100111001111111101000010010,00000000000000000000000110100100,11001100111001111111101000010010,00000000000000000000000110100100,0.312500,0.312500,0,16310,0,13.4512,"40,280,216,456"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q70,oracle_box_raw,0,000000005529.png,11001100111001111111101000010010,11001100100000110011100000000000,11001100111001111111101000010010,11001100100000110011100000000000,0.750000,0.750000,0,40146,0,13.4512,"40,280,216,456"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q70,localized_resize,0,000000005529.png,11001100111001111111101000010010,11001100100000110011100000000000,11001100111001111111101000010010,11001100100000110011100000000000,0.750000,0.750000,0,40146,0,13.4512,"40,280,216,456"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q70,global_full_canvas,1,000000021167.png,11010011101001000001101111011001,00000000000000000000000110100100,11010011101001000001101111011001,00000000000000000000000110100100,0.468750,0.468750,0,16310,0,13.4512,"166,36,342,212"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q70,oracle_box_raw,1,000000021167.png,11010011101001000001101111011001,10000010100001100001000111000111,11010011101001000001101111011001,10000010100001100001000111000111,0.656250,0.656250,0,46640,0,13.4512,"166,36,342,212"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q70,localized_resize,1,000000021167.png,11010011101001000001101111011001,10000010100001100001000111000111,11010011101001000001101111011001,10000010100001100001000111000111,0.656250,0.656250,0,46640,0,13.4512,"166,36,342,212"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q70,global_full_canvas,2,000000022705.png,01100101100001000100001000010010,00000000000000000000000110100100,01100101100001000100001000010010,00000000000000000000000110100100,0.562500,0.562500,0,16310,0,13.4512,"300,244,484,428"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q70,oracle_box_raw,2,000000022705.png,01100101100001000100001000010010,00000101010000000000000000000010,01100101100001000100001000010010,00000101010000000000000000000010,0.750000,0.750000,0,27559,0,13.4512,"300,244,484,428"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q70,localized_resize,2,000000022705.png,01100101100001000100001000010010,00000101010000000000000000000010,01100101100001000100001000010010,00000101010000000000000000000010,0.750000,0.750000,0,27559,0,13.4512,"300,244,484,428"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q50,global_full_canvas,0,000000005529.png,11001100111001111111101000010010,00000000000000000000000100100000,11001100111001111111101000010010,00000000000000000000000100100000,0.375000,0.375000,0,16182,0,13.4512,"40,280,216,456"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q50,oracle_box_raw,0,000000005529.png,11001100111001111111101000010010,11001100100000110011100000000010,11001100111001111111101000010010,11001100100000110011100000000010,0.781250,0.781250,0,42539,0,13.4512,"40,280,216,456"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q50,localized_resize,0,000000005529.png,11001100111001111111101000010010,11001100100000110011100000000010,11001100111001111111101000010010,11001100100000110011100000000010,0.781250,0.781250,0,42539,0,13.4512,"40,280,216,456"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q50,global_full_canvas,1,000000021167.png,11010011101001000001101111011001,00000000000000000000000100100000,11010011101001000001101111011001,00000000000000000000000100100000,0.468750,0.468750,0,16182,0,13.4512,"166,36,342,212"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q50,oracle_box_raw,1,000000021167.png,11010011101001000001101111011001,00000000000000100001000111000111,11010011101001000001101111011001,00000000000000100001000111000111,0.531250,0.531250,0,38234,0,13.4512,"166,36,342,212"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q50,localized_resize,1,000000021167.png,11010011101001000001101111011001,00000000000000100001000111000111,11010011101001000001101111011001,00000000000000100001000111000111,0.531250,0.531250,0,38234,0,13.4512,"166,36,342,212"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q50,global_full_canvas,2,000000022705.png,01100101100001000100001000010010,00000000000000000000000100100000,01100101100001000100001000010010,00000000000000000000000100100000,0.625000,0.625000,0,16182,0,13.4512,"300,244,484,428"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q50,oracle_box_raw,2,000000022705.png,01100101100001000100001000010010,00000101000000000000000000000010,01100101100001000100001000010010,00000101000000000000000000000010,0.781250,0.781250,0,10675,0,13.4512,"300,244,484,428"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,jpeg_q50,localized_resize,2,000000022705.png,01100101100001000100001000010010,00000101000000000000000000000010,01100101100001000100001000010010,00000101000000000000000000000010,0.781250,0.781250,0,10675,0,13.4512,"300,244,484,428"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,resize_0.5_jpeg70,global_full_canvas,0,000000005529.png,11001100111001111111101000010010,00000000000000000000000110100100,11001100111001111111101000010010,00000000000000000000000110100100,0.312500,0.312500,0,16505,0,13.4512,"40,280,216,456"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,resize_0.5_jpeg70,oracle_box_raw,0,000000005529.png,11001100111001111111101000010010,11001100100000100011000000000000,11001100111001111111101000010010,11001100100000100011000000000000,0.687500,0.687500,0,36492,0,13.4512,"40,280,216,456"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,resize_0.5_jpeg70,localized_resize,0,000000005529.png,11001100111001111111101000010010,11001100100000100011000000000000,11001100111001111111101000010010,11001100100000100011000000000000,0.687500,0.687500,0,36492,0,13.4512,"40,280,216,456"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,resize_0.5_jpeg70,global_full_canvas,1,000000021167.png,11010011101001000001101111011001,00000000000000000000000110100100,11010011101001000001101111011001,00000000000000000000000110100100,0.468750,0.468750,0,16505,0,13.4512,"166,36,342,212"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,resize_0.5_jpeg70,oracle_box_raw,1,000000021167.png,11010011101001000001101111011001,00000010000001100001000011000111,11010011101001000001101111011001,00000010000001100001000011000111,0.562500,0.562500,0,45391,0,13.4512,"166,36,342,212"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,resize_0.5_jpeg70,localized_resize,1,000000021167.png,11010011101001000001101111011001,00000010000001100001000011000111,11010011101001000001101111011001,00000010000001100001000011000111,0.562500,0.562500,0,45391,0,13.4512,"166,36,342,212"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,resize_0.5_jpeg70,global_full_canvas,2,000000022705.png,01100101100001000100001000010010,00000000000000000000000110100100,01100101100001000100001000010010,00000000000000000000000110100100,0.562500,0.562500,0,16505,0,13.4512,"300,244,484,428"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,resize_0.5_jpeg70,oracle_box_raw,2,000000022705.png,01100101100001000100001000010010,00000100010000000000000000000000,01100101100001000100001000010010,00000100010000000000000000000000,0.687500,0.687500,0,15041,0,13.4512,"300,244,484,428"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,resize_0.5_jpeg70,localized_resize,2,000000022705.png,01100101100001000100001000010010,00000100010000000000000000000000,01100101100001000100001000010010,00000100010000000000000000000000,0.687500,0.687500,0,15041,0,13.4512,"300,244,484,428"
identity_32bit,full_material_s2.5,two_sources_downsize,none,global_full_canvas,0,000000005529.png,11001100111001111111101000010010,00000000000000000000000000000000,11001100111001111111101000010010,00000000000000000000000000000000,0.437500,0.437500,0,607,0,14.1362,"34,42,222,230"
identity_32bit,full_material_s2.5,two_sources_downsize,none,oracle_box_raw,0,000000005529.png,11001100111001111111101000010010,11001100111001110111101000010010,11001100111001111111101000010010,11001100111001110111101000010010,0.968750,0.968750,0,65536,0,14.1362,"34,42,222,230"
identity_32bit,full_material_s2.5,two_sources_downsize,none,localized_resize,0,000000005529.png,11001100111001111111101000010010,11001100111001110111101000010010,11001100111001111111101000010010,11001100111001110111101000010010,0.968750,0.968750,0,65536,0,14.1362,"34,42,222,230"
identity_32bit,full_material_s2.5,two_sources_downsize,none,global_full_canvas,1,000000021167.png,11010011101001000001101111011001,00000000000000000000000000000000,11010011101001000001101111011001,00000000000000000000000000000000,0.468750,0.468750,0,607,0,14.1362,"270,172,450,352"
identity_32bit,full_material_s2.5,two_sources_downsize,none,oracle_box_raw,1,000000021167.png,11010011101001000001101111011001,11010011101001000001101111011001,11010011101001000001101111011001,11010011101001000001101111011001,1.000000,1.000000,1,65536,0,14.1362,"270,172,450,352"
identity_32bit,full_material_s2.5,two_sources_downsize,none,localized_resize,1,000000021167.png,11010011101001000001101111011001,11010011101001000001101111011001,11010011101001000001101111011001,11010011101001000001101111011001,1.000000,1.000000,1,65536,0,14.1362,"270,172,450,352"
identity_32bit,full_material_s2.5,two_sources_downsize,jpeg_q70,global_full_canvas,0,000000005529.png,11001100111001111111101000010010,00000000000000000000000000000000,11001100111001111111101000010010,00000000000000000000000000000000,0.437500,0.437500,0,258,0,14.1362,"34,42,222,230"
