image,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
alpaca.jpg,2.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,36.4172,26.3771,32686,0
alpaca.jpg,2.5000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,36.4172,25.4858,32851,0
alpaca.jpg,2.5000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,36.4172,24.6077,32692,0
alpaca.jpg,2.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,36.4172,23.6577,32692,0
alpaca.jpg,2.5000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,36.4172,19.6987,32688,0
alpaca.jpg,2.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,36.4172,19.6478,32695,0
alpaca.jpg,2.5000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,36.4172,9.5304,65536,0
ducks.jpg,2.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.3665,41.3665,32900,0
ducks.jpg,2.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.3665,33.6334,33000,0
ducks.jpg,2.5000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.3665,32.3999,32232,0
ducks.jpg,2.5000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.3665,31.1492,30861,0
ducks.jpg,2.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.3665,33.5596,32888,0
ducks.jpg,2.5000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.3665,29.1350,32864,0
ducks.jpg,2.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.3665,28.7636,32747,0
ducks.jpg,2.5000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.3665,10.8272,53521,0
gauguin_256.jpg,2.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.9984,39.9984,33116,0
gauguin_256.jpg,2.5000,jpeg_q50,01000110001000101101011111111101,11000110011000101101011111111101,0.937500,0,39.9984,31.5893,36964,0
gauguin_256.jpg,2.5000,jpeg_q30,01000110001000101101011111111101,00010110001100101101011011010101,0.812500,0,39.9984,29.9440,49007,0
gauguin_256.jpg,2.5000,jpeg_q20,01000110001000101101011111111101,10000100100000101101000111001001,0.687500,0,39.9984,28.5782,42592,0
gauguin_256.jpg,2.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.9984,33.2242,33440,0
gauguin_256.jpg,2.5000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,39.9984,28.8825,33741,0
gauguin_256.jpg,2.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,10100110100000101101011011111101,0.812500,0,39.9984,27.9092,39672,0
gauguin_256.jpg,2.5000,center_crop_0.5,01000110001000101101011111111101,01000110001001101101011111110101,0.937500,0,39.9984,13.0373,36068,0
seabackground.jpg,2.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.0382,39.0382,32724,0
seabackground.jpg,2.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.0382,27.2530,29265,0
seabackground.jpg,2.5000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111111,0.968750,0,39.0382,25.2021,25029,0
seabackground.jpg,2.5000,jpeg_q20,01000110001000101101011111111101,11000110001000101101011011011101,0.906250,0,39.0382,23.8073,13360,0
seabackground.jpg,2.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.0382,21.5372,32715,0
seabackground.jpg,2.5000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.0382,20.6989,32741,0
seabackground.jpg,2.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.0382,20.6595,30221,0
seabackground.jpg,2.5000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.0382,14.3959,53581,0
trex_bike.jpg,2.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.1233,39.1233,32260,0
trex_bike.jpg,2.5000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.1233,31.2461,29767,0
trex_bike.jpg,2.5000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.1233,29.6535,27635,0
trex_bike.jpg,2.5000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.1233,28.4292,25024,0
trex_bike.jpg,2.5000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.1233,28.4481,32234,0
trex_bike.jpg,2.5000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.1233,24.6679,32266,0
trex_bike.jpg,2.5000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.1233,24.4930,30763,0
trex_bike.jpg,2.5000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.1233,11.1365,65536,0
alpaca.jpg,3.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.8459,34.8459,32618,0
alpaca.jpg,3.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.8459,26.2186,32639,0
alpaca.jpg,3.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.8459,25.3555,32724,0
alpaca.jpg,3.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.8459,24.5007,32670,0
alpaca.jpg,3.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.8459,23.5635,32637,0
alpaca.jpg,3.0000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.8459,19.6618,32638,0
alpaca.jpg,3.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.8459,19.6123,32641,0
alpaca.jpg,3.0000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.8459,9.5251,65536,0
ducks.jpg,3.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.7967,39.7967,33006,0
ducks.jpg,3.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.7967,33.3633,32977,0
ducks.jpg,3.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.7967,32.2093,32597,0
ducks.jpg,3.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.7967,31.0181,31760,0
ducks.jpg,3.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.7967,33.2746,32998,0
ducks.jpg,3.0000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.7967,29.0352,32991,0
ducks.jpg,3.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.7967,28.6759,32932,0
ducks.jpg,3.0000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,39.7967,10.8252,53498,0
gauguin_256.jpg,3.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,38.4160,38.4160,33050,0
gauguin_256.jpg,3.0000,jpeg_q50,01000110001000101101011111111101,11100110001000101101011111111101,0.937500,0,38.4160,31.5208,36768,0
gauguin_256.jpg,3.0000,jpeg_q30,01000110001000101101011111111101,01010110001100101101011011110100,0.843750,0,38.4160,29.9112,48350,0
gauguin_256.jpg,3.0000,jpeg_q20,01000110001000101101011111111101,10000100100000101101000011001001,0.656250,0,38.4160,28.5493,42223,0
gauguin_256.jpg,3.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,38.4160,32.9964,33325,0
gauguin_256.jpg,3.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,38.4160,28.8387,33843,0
gauguin_256.jpg,3.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,10100110101000101101011011111101,0.843750,0,38.4160,27.8943,39642,0
gauguin_256.jpg,3.0000,center_crop_0.5,01000110001000101101011111111101,01000110001001101101011111110101,0.937500,0,38.4160,13.0337,36120,0
seabackground.jpg,3.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.4585,37.4585,32722,0
seabackground.jpg,3.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.4585,27.1781,30511,0
seabackground.jpg,3.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.4585,25.1480,26032,0
seabackground.jpg,3.0000,jpeg_q20,01000110001000101101011111111101,01000110000100101101011111111101,0.937500,0,37.4585,23.7817,20812,0
seabackground.jpg,3.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.4585,21.5082,32717,0
seabackground.jpg,3.0000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.4585,20.6811,32729,0
seabackground.jpg,3.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.4585,20.6442,31269,0
seabackground.jpg,3.0000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.4585,14.3861,53590,0
trex_bike.jpg,3.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.5541,37.5541,32337,0
trex_bike.jpg,3.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.5541,31.0246,31406,0
trex_bike.jpg,3.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.5541,29.5138,30135,0
trex_bike.jpg,3.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.5541,28.3291,22679,0
trex_bike.jpg,3.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.5541,28.3020,32287,0
trex_bike.jpg,3.0000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.5541,24.6149,32280,0
trex_bike.jpg,3.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.5541,24.4464,31502,0
trex_bike.jpg,3.0000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.5541,11.1336,65536,0
alpaca.jpg,4.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,32.3721,32.3721,32630,0
alpaca.jpg,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,32.3721,25.8369,32659,0
alpaca.jpg,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,32.3721,25.0468,32664,0
alpaca.jpg,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,32.3721,24.2462,32677,0
alpaca.jpg,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,32.3721,23.3346,32639,0
alpaca.jpg,4.0000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,32.3721,19.5701,32646,0
alpaca.jpg,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,32.3721,19.5253,32647,0
alpaca.jpg,4.0000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,32.3721,9.5111,65536,0
ducks.jpg,4.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.3246,37.3246,33042,0
ducks.jpg,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.3246,32.7631,33055,0
ducks.jpg,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.3246,31.7508,32993,0
ducks.jpg,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.3246,30.6793,32332,0
ducks.jpg,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.3246,32.6285,33045,0
ducks.jpg,4.0000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.3246,28.7913,33036,0
ducks.jpg,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.3246,28.4634,33053,0
ducks.jpg,4.0000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,37.3246,10.8198,53480,0
gauguin_256.jpg,4.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,35.9205,35.9205,33001,0
gauguin_256.jpg,4.0000,jpeg_q50,01000110001000101101011111111101,01100110011000101101011111011101,0.906250,0,35.9205,31.3514,37128,0
gauguin_256.jpg,4.0000,jpeg_q30,01000110001000101101011111111101,01100110001000101101011111011101,0.937500,0,35.9205,29.8067,39999,0
gauguin_256.jpg,4.0000,jpeg_q20,01000110001000101101011111111101,01000110101000101101010111011101,0.906250,0,35.9205,28.5006,41758,0
gauguin_256.jpg,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,35.9205,32.4525,33120,0
gauguin_256.jpg,4.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,35.9205,28.7306,33649,0
gauguin_256.jpg,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,00100110001000101101011111011101,0.906250,0,35.9205,27.8264,38368,0
gauguin_256.jpg,4.0000,center_crop_0.5,01000110001000101101011111111101,01000110001001101101011111110101,0.937500,0,35.9205,13.0252,36107,0
seabackground.jpg,4.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.9683,34.9683,32730,0
seabackground.jpg,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.9683,26.9915,32247,0
seabackground.jpg,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.9683,25.0267,28655,0
seabackground.jpg,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111111111,0.968750,0,34.9683,23.7015,25164,0
seabackground.jpg,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.9683,21.4365,32677,0
seabackground.jpg,4.0000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.9683,20.6368,32717,0
seabackground.jpg,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.9683,20.6090,32455,0
seabackground.jpg,4.0000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,34.9683,14.3621,53670,0
trex_bike.jpg,4.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,35.0884,35.0884,32377,0
trex_bike.jpg,4.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,35.0884,30.5058,31911,0
trex_bike.jpg,4.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,35.0884,29.1685,30522,0
trex_bike.jpg,4.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,35.0884,28.0754,27251,0
trex_bike.jpg,4.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,35.0884,27.9544,32442,0
trex_bike.jpg,4.0000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,35.0884,24.4838,32430,0
trex_bike.jpg,4.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,35.0884,24.3289,32052,0
trex_bike.jpg,4.0000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,35.0884,11.1258,65536,0
