image,scheme,tamper,localizer,message,predicted,bit_accuracy,mask_pixels,tamper_coverage,global_precision,global_recall,global_f1,global_iou,covered_precision,covered_recall,covered_f1,covered_iou,psnr_watermarked,psnr_tampered
000000322895.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25464,0.461182,0.983349,0.457764,0.624713,0.454243,0.983349,0.992589,0.987947,0.976181,10.1026,11.1957
000000322895.png,distributed_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25464,0.546875,0.970675,0.543457,0.696795,0.534678,0.970675,0.993750,0.982076,0.964785,10.1026,11.1957
000000322895.png,distributed_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25464,0.557678,0.962458,0.555481,0.704411,0.543700,0.962458,0.996060,0.978970,0.958807,10.1026,11.1957
000000322895.png,distributed_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,21975,0.420058,0.996412,0.412666,0.583623,0.412053,0.996412,0.982402,0.989357,0.978939,10.1026,11.8267
000000322895.png,distributed_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,21975,0.481863,0.986375,0.474470,0.640732,0.471381,0.986375,0.984659,0.985516,0.971446,10.1026,11.8267
000000322895.png,distributed_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,21975,0.490093,0.978329,0.486816,0.650128,0.481622,0.978329,0.993314,0.985764,0.971928,10.1026,11.8267
000000322895.png,distributed_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25582,0.498108,0.996574,0.497070,0.663300,0.496222,0.996574,0.997917,0.997244,0.994505,10.1026,11.5815
000000322895.png,distributed_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25582,0.525940,0.969779,0.524902,0.681134,0.516454,0.969779,0.998027,0.983700,0.967923,10.1026,11.5815
000000322895.png,distributed_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25582,0.530457,0.971256,0.530029,0.685804,0.521844,0.971256,0.999195,0.985027,0.970496,10.1026,11.5815
000000322895.png,distributed_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25392,0.498108,0.997062,0.497070,0.663408,0.496343,0.997062,0.997917,0.997489,0.994991,10.1026,11.3470
000000322895.png,distributed_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25392,0.537964,0.963421,0.536926,0.689555,0.526199,0.963421,0.998071,0.980440,0.961631,10.1026,11.3470
000000322895.png,distributed_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25392,0.541992,0.959641,0.541321,0.692187,0.529271,0.959641,0.998761,0.978810,0.958500,10.1026,11.3470
000000322895.png,distributed_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26791,0.461182,0.996730,0.186035,0.313548,0.185922,0.996730,0.403388,0.574335,0.402855,10.1026,7.7428
000000322895.png,distributed_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26791,0.546875,0.981647,0.261169,0.412573,0.259900,0.981647,0.477567,0.642540,0.473341,10.1026,7.7428
000000322895.png,distributed_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26791,0.557678,0.986938,0.498047,0.662015,0.494785,0.986938,0.893072,0.937661,0.882639,10.1026,7.7428
000000326128.png,single_center_50pct,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18541,1.000000,0.996323,0.992371,0.994343,0.988750,0.996323,0.992371,0.994343,0.988750,10.3319,13.2818
000000326128.png,single_center_50pct,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18541,1.000000,0.986350,0.992371,0.989351,0.978927,0.986350,0.992371,0.989351,0.978927,10.3319,13.2818
000000326128.png,single_center_50pct,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18541,1.000000,0.973016,0.997009,0.984866,0.970185,0.973016,0.997009,0.984866,0.970185,10.3319,13.2818
000000326128.png,single_center_50pct,remove_center_40,expected_missing,00100010111111010000001000111101,01100010011111010000001000111101,0.937500,9287,1.000000,0.999298,0.975804,0.987411,0.975135,0.999298,0.975804,0.987411,0.975135,10.3319,17.0733
000000326128.png,single_center_50pct,remove_center_40,clean_missing,00100010111111010000001000111101,01100010011111010000001000111101,0.937500,9287,1.000000,0.994177,0.975804,0.984904,0.970258,0.994177,0.975804,0.984904,0.970258,10.3319,17.0733
000000326128.png,single_center_50pct,remove_center_40,prob_drop,00100010111111010000001000111101,01100010011111010000001000111101,0.937500,9287,1.000000,0.989963,0.988416,0.989189,0.978609,0.989963,0.988416,0.989189,0.978609,10.3319,17.0733
000000326128.png,single_center_50pct,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25985,0.505432,0.987104,0.504578,0.667797,0.501273,0.987104,0.998309,0.992675,0.985457,10.3319,11.7463
000000326128.png,single_center_50pct,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25985,0.538025,0.964071,0.537170,0.689922,0.526628,0.964071,0.998412,0.980940,0.962594,10.3319,11.7463
000000326128.png,single_center_50pct,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25985,0.540649,0.950387,0.540161,0.688823,0.525347,0.950387,0.999097,0.974133,0.949571,10.3319,11.7463
000000326128.png,single_center_50pct,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26041,0.505432,0.995051,0.503174,0.668369,0.501918,0.995051,0.995532,0.995291,0.990627,10.3319,11.4936
000000326128.png,single_center_50pct,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26041,0.542358,0.977142,0.540100,0.695676,0.533361,0.977142,0.995836,0.986400,0.973166,10.3319,11.4936
000000326128.png,single_center_50pct,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26041,0.545837,0.968658,0.545166,0.697676,0.535716,0.968658,0.998770,0.983483,0.967504,10.3319,11.4936
000000326128.png,single_center_50pct,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34805,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.3319,9.2976
000000326128.png,single_center_50pct,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34805,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.3319,9.2976
000000326128.png,single_center_50pct,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34805,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.3319,9.2976
000000326128.png,distributed_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16049,0.234619,0.992000,0.234619,0.379485,0.234176,0.992000,1.000000,0.995983,0.992000,12.5281,13.4475
000000326128.png,distributed_q30_5block,remove_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16049,0.236633,0.969008,0.236633,0.380377,0.234856,0.969008,1.000000,0.984259,0.969008,12.5281,13.4475
000000326128.png,distributed_q30_5block,remove_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16049,0.241760,0.963982,0.241760,0.386571,0.239596,0.963982,1.000000,0.981660,0.963982,12.5281,13.4475
000000326128.png,distributed_q30_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15021,0.185490,0.980364,0.180727,0.305192,0.180075,0.980364,0.974322,0.977333,0.955672,12.5281,13.7332
000000326128.png,distributed_q30_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15021,0.188615,0.955446,0.183852,0.308366,0.182289,0.955446,0.974747,0.964999,0.932367,12.5281,13.7332
000000326128.png,distributed_q30_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15021,0.192996,0.941900,0.189643,0.315719,0.187451,0.941900,0.982626,0.961832,0.926471,12.5281,13.7332
000000326128.png,distributed_q30_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14835,0.300903,0.977689,0.299561,0.458606,0.297527,0.977689,0.995538,0.986532,0.973423,12.5281,14.0200
000000326128.png,distributed_q30_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14835,0.308716,0.965491,0.307373,0.466296,0.304033,0.965491,0.995650,0.980338,0.961436,12.5281,14.0200
000000326128.png,distributed_q30_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14835,0.310303,0.959319,0.309448,0.467949,0.305440,0.959319,0.997246,0.977914,0.956784,12.5281,14.0200
000000326128.png,distributed_q30_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14938,0.300903,0.986911,0.299133,0.459110,0.297951,0.986911,0.994118,0.990501,0.981181,12.5281,13.5860
000000326128.png,distributed_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14938,0.307800,0.974728,0.306030,0.465812,0.303621,0.974728,0.994249,0.984391,0.969263,12.5281,13.5860
000000326128.png,distributed_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14938,0.311279,0.973025,0.310425,0.470686,0.307776,0.973025,0.997255,0.984990,0.970425,12.5281,13.5860
000000326128.png,distributed_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16078,0.234619,0.990466,0.234619,0.379373,0.234090,0.990466,1.000000,0.995210,0.990466,12.5281,9.3630
000000326128.png,distributed_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16078,0.236633,0.974855,0.236633,0.380826,0.235198,0.974855,1.000000,0.987267,0.974855,12.5281,9.3630
000000326128.png,distributed_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16078,0.241760,0.971682,0.240845,0.386011,0.239166,0.971682,0.996213,0.983794,0.968106,12.5281,9.3630
000000326128.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25603,0.461182,0.988465,0.455017,0.623171,0.452614,0.988465,0.986633,0.987548,0.975402,10.3306,11.4436
000000326128.png,distributed_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25603,0.535828,0.979127,0.529663,0.687448,0.523749,0.979127,0.988495,0.983788,0.968095,10.3306,11.4436
000000326128.png,distributed_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25603,0.549561,0.971128,0.546082,0.699066,0.537357,0.971128,0.993669,0.982269,0.965156,10.3306,11.4436
000000326128.png,distributed_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22137,0.420058,0.997500,0.410418,0.581556,0.409996,0.997500,0.977050,0.987168,0.974663,10.3306,12.0787
000000326128.png,distributed_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22137,0.474737,0.992035,0.465097,0.633288,0.463366,0.992035,0.979693,0.985825,0.972047,10.3306,12.0787
000000326128.png,distributed_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22137,0.484682,0.986393,0.480643,0.646341,0.477477,0.986393,0.991667,0.989023,0.978284,10.3306,12.0787
000000326128.png,distributed_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25457,0.498108,0.995718,0.496765,0.662839,0.495706,0.995718,0.997304,0.996510,0.993045,10.3306,11.8231
000000326128.png,distributed_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25457,0.524414,0.956473,0.523071,0.676294,0.510910,0.956473,0.997439,0.976526,0.954130,10.3306,11.8231
000000326128.png,distributed_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25457,0.528564,0.950220,0.527771,0.678621,0.513571,0.950220,0.998499,0.973761,0.948864,10.3306,11.8231
000000326128.png,distributed_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25420,0.498108,0.997053,0.495667,0.662155,0.494941,0.997053,0.995099,0.996075,0.992181,10.3306,11.4090
000000326128.png,distributed_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25420,0.532471,0.970496,0.530029,0.685615,0.521624,0.970496,0.995415,0.982797,0.966177,10.3306,11.4090
000000326128.png,distributed_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25420,0.541016,0.967107,0.540161,0.693166,0.530417,0.967107,0.998421,0.982514,0.965630,10.3306,11.4090
000000326128.png,distributed_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,30575,0.461182,1.000000,0.073730,0.137335,0.073730,1.000000,0.159873,0.275673,0.159873,10.3306,8.4678
000000326128.png,distributed_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,30575,0.535828,0.979677,0.114746,0.205431,0.114474,0.979677,0.214147,0.351467,0.213200,10.3306,8.4678
000000326128.png,distributed_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,30575,0.549561,0.992265,0.454102,0.623063,0.452500,0.992265,0.826299,0.901708,0.821011,10.3306,8.4678
000000341681.png,single_center_50pct,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18654,1.000000,0.999447,0.992126,0.995773,0.991582,0.999447,0.992126,0.995773,0.991582,9.4613,12.3581
000000341681.png,single_center_50pct,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18654,1.000000,0.987366,0.992126,0.989740,0.979689,0.987366,0.992126,0.989740,0.979689,9.4613,12.3581
000000341681.png,single_center_50pct,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18654,1.000000,0.975674,0.996338,0.985897,0.972187,0.975674,0.996338,0.985897,0.972187,9.4613,12.3581
000000341681.png,single_center_50pct,remove_center_40,expected_missing,00100010111111010000001000111101,00100010011111010000001000011101,0.937500,8869,1.000000,0.998456,0.985635,0.992003,0.984135,0.998456,0.985635,0.992003,0.984135,9.4613,16.1927
000000341681.png,single_center_50pct,remove_center_40,clean_missing,00100010111111010000001000111101,00100010011111010000001000011101,0.937500,8869,1.000000,0.987742,0.985635,0.986687,0.973725,0.987742,0.985635,0.986687,0.973725,9.4613,16.1927
000000341681.png,single_center_50pct,remove_center_40,prob_drop,00100010111111010000001000111101,00100010011111010000001000011101,0.937500,8869,1.000000,0.976067,0.996113,0.985988,0.972364,0.976067,0.996113,0.985988,0.972364,9.4613,16.1927
000000341681.png,single_center_50pct,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26322,0.505432,0.994296,0.500061,0.665448,0.498631,0.994296,0.989373,0.991828,0.983790,9.4613,10.7676
000000341681.png,single_center_50pct,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26322,0.539368,0.985914,0.533997,0.692770,0.529953,0.985914,0.990042,0.987973,0.976233,9.4613,10.7676
000000341681.png,single_center_50pct,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26322,0.542358,0.983476,0.541260,0.698240,0.536382,0.983476,0.997974,0.990671,0.981516,9.4613,10.7676
000000341681.png,single_center_50pct,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26224,0.505432,0.996139,0.503967,0.669314,0.502985,0.996139,0.997102,0.996620,0.993264,9.4613,10.6952
000000341681.png,single_center_50pct,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26224,0.543579,0.985575,0.542114,0.699480,0.537847,0.985575,0.997305,0.991405,0.982957,9.4613,10.6952
000000341681.png,single_center_50pct,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,26224,0.546387,0.982526,0.545654,0.701644,0.540410,0.982526,0.998660,0.990526,0.981231,9.4613,10.6952
000000341681.png,single_center_50pct,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34993,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.4613,8.4426
000000341681.png,single_center_50pct,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34993,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.4613,8.4426
000000341681.png,single_center_50pct,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34993,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.4613,8.4426
000000341681.png,distributed_q30_5block,remove_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15984,0.234619,0.996371,0.234619,0.379804,0.234419,0.996371,1.000000,0.998182,0.996371,11.7212,12.5580
000000341681.png,distributed_q30_5block,remove_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15984,0.244873,0.996770,0.244873,0.393160,0.244679,0.996770,1.000000,0.998382,0.996770,11.7212,12.5580
000000341681.png,distributed_q30_5block,remove_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,15984,0.249084,1.000000,0.249084,0.398827,0.249084,1.000000,1.000000,0.999999,1.000000,11.7212,12.5580
000000341681.png,distributed_q30_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14984,0.185490,0.982036,0.181222,0.305980,0.180624,0.982036,0.976993,0.979507,0.959839,11.7212,12.8454
000000341681.png,distributed_q30_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14984,0.193682,0.976621,0.189415,0.317291,0.188560,0.976621,0.977966,0.977292,0.955594,11.7212,12.8454
000000341681.png,distributed_q30_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14984,0.197607,0.967492,0.195054,0.324655,0.193784,0.967492,0.987081,0.977188,0.955394,11.7212,12.8454
000000341681.png,distributed_q30_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14978,0.300903,0.986432,0.297302,0.456899,0.296091,0.986432,0.988032,0.987231,0.974785,11.7212,13.0136
000000341681.png,distributed_q30_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14978,0.306396,0.981987,0.302795,0.462866,0.301123,0.981987,0.988247,0.985107,0.970652,11.7212,13.0136
000000341681.png,distributed_q30_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14978,0.309143,0.982394,0.306519,0.467249,0.304844,0.982394,0.991510,0.986931,0.974200,11.7212,13.0136
000000341681.png,distributed_q30_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14866,0.300903,0.987301,0.298950,0.458936,0.297805,0.987301,0.993509,0.990395,0.980973,11.7212,12.9431
000000341681.png,distributed_q30_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14866,0.307434,0.983494,0.305481,0.466166,0.303923,0.983494,0.993647,0.988544,0.977348,11.7212,12.9431
000000341681.png,distributed_q30_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,14866,0.309814,0.979481,0.308838,0.469605,0.306853,0.979481,0.996848,0.988088,0.976457,11.7212,12.9431
000000341681.png,distributed_q30_5block,black_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16001,0.234619,0.997147,0.234619,0.379860,0.234462,0.997147,1.000000,0.998571,0.997147,11.7212,8.5226
000000341681.png,distributed_q30_5block,black_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16001,0.244873,0.995287,0.244873,0.393044,0.244589,0.995287,1.000000,0.997637,0.995287,11.7212,8.5226
000000341681.png,distributed_q30_5block,black_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,16001,0.249084,0.999000,0.243896,0.392072,0.243837,0.999000,0.979172,0.988986,0.978213,11.7212,8.5226
000000341681.png,distributed_q50_5block,remove_center_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25646,0.461182,0.991996,0.453857,0.622780,0.452201,0.991996,0.984119,0.988041,0.976366,9.5197,10.5834
000000341681.png,distributed_q50_5block,remove_center_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25646,0.550781,0.988674,0.543457,0.701378,0.540095,0.988674,0.986702,0.987687,0.975674,9.5197,10.5834
000000341681.png,distributed_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25646,0.563110,0.982594,0.558167,0.711922,0.552702,0.982594,0.991220,0.986888,0.974116,9.5197,10.5834
000000341681.png,distributed_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22060,0.420058,0.995679,0.412628,0.583459,0.411890,0.995679,0.982311,0.988949,0.978141,9.5197,11.2203
000000341681.png,distributed_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22060,0.482015,0.994252,0.474585,0.642490,0.473286,0.994252,0.984585,0.989395,0.979013,9.5197,11.2203
000000341681.png,distributed_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,22060,0.490893,0.986807,0.487349,0.652467,0.484195,0.986807,0.992781,0.989784,0.979776,9.5197,11.2203
000000341681.png,distributed_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26001,0.498108,0.996534,0.491394,0.658218,0.490556,0.996534,0.986521,0.991502,0.983148,9.5197,10.8139
000000341681.png,distributed_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26001,0.526855,0.990470,0.520142,0.682087,0.517551,0.990470,0.987257,0.988860,0.977966,9.5197,10.8139
000000341681.png,distributed_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26001,0.530762,0.989567,0.526794,0.687564,0.523885,0.989567,0.992525,0.991043,0.982247,9.5197,10.8139
000000341681.png,distributed_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25660,0.498108,0.996201,0.496155,0.662402,0.495218,0.996201,0.996079,0.996139,0.992310,9.5197,10.7292
000000341681.png,distributed_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25660,0.532288,0.981808,0.530334,0.688674,0.525174,0.981808,0.996331,0.989015,0.978271,9.5197,10.7292
000000341681.png,distributed_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,01100010111111010000001000111101,0.968750,25660,0.538086,0.982141,0.537048,0.694392,0.531854,0.982141,0.998072,0.990042,0.980281,9.5197,10.7292
000000341681.png,distributed_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,29211,0.461182,0.996901,0.058899,0.111226,0.058888,0.996901,0.127713,0.226419,0.127662,9.5197,7.6331
000000341681.png,distributed_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,29211,0.550781,0.998377,0.112610,0.202391,0.112589,0.998377,0.204455,0.339404,0.204387,9.5197,7.6331
000000341681.png,distributed_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,29211,0.563110,0.998952,0.465332,0.634910,0.465105,0.998952,0.826360,0.904496,0.825644,9.5197,7.6331
000000358427.png,single_center_50pct,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18349,1.000000,0.993530,0.993530,0.993530,0.987144,0.993530,0.993530,0.993530,0.987144,10.1306,13.0882
000000358427.png,single_center_50pct,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18349,1.000000,0.983981,0.993530,0.988732,0.977716,0.983981,0.993530,0.988732,0.977716,10.1306,13.0882
000000358427.png,single_center_50pct,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,18349,1.000000,0.972397,0.997681,0.984876,0.970204,0.972397,0.997681,0.984876,0.970204,10.1306,13.0882
000000358427.png,single_center_50pct,remove_center_40,expected_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,9014,1.000000,0.999146,0.980758,0.989866,0.979936,0.999146,0.980758,0.989866,0.979936,10.1306,16.9643
000000358427.png,single_center_50pct,remove_center_40,clean_missing,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,9014,1.000000,0.993324,0.980758,0.987000,0.974335,0.993324,0.980758,0.987000,0.974335,10.1306,16.9643
000000358427.png,single_center_50pct,remove_center_40,prob_drop,00100010111111010000001000111101,00100010011111010000001000111101,0.968750,9014,1.000000,0.988043,0.991808,0.989921,0.980044,0.988043,0.991808,0.989921,0.980044,10.1306,16.9643
000000358427.png,single_center_50pct,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25931,0.505432,0.989708,0.504761,0.668553,0.502125,0.989708,0.998672,0.994169,0.988407,10.1306,11.5312
000000358427.png,single_center_50pct,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25931,0.536865,0.967191,0.536194,0.689912,0.526616,0.967191,0.998749,0.982717,0.966022,10.1306,11.5312
000000358427.png,single_center_50pct,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25931,0.541443,0.961601,0.541077,0.692497,0.529633,0.961601,0.999324,0.980099,0.960976,10.1306,11.5312
000000358427.png,single_center_50pct,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25894,0.505432,0.992320,0.504700,0.669094,0.502736,0.992320,0.998551,0.995425,0.990893,10.1306,11.3745
000000358427.png,single_center_50pct,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25894,0.539307,0.969031,0.538574,0.692349,0.529461,0.969031,0.998642,0.983613,0.967756,10.1306,11.3745
000000358427.png,single_center_50pct,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25894,0.542664,0.950872,0.542236,0.690636,0.527459,0.950872,0.999213,0.974443,0.950160,10.1306,11.3745
000000358427.png,single_center_50pct,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,34729,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.1306,11.0309
