image,scheme,tamper,localizer,message,predicted,bit_accuracy,mask_pixels,tamper_coverage,global_precision,global_recall,global_f1,global_iou,covered_precision,covered_recall,covered_f1,covered_iou,psnr_watermarked,psnr_tampered
alpaca.jpg,dwsf_q50_5block,black_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26263,0.466886,0.995461,0.401575,0.572286,0.400841,0.995461,0.860112,0.922850,0.856752,36.8851,11.3391
alpaca.jpg,dwsf_q50_5block,black_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26263,0.466703,0.999242,0.402246,0.573592,0.402124,0.999242,0.861889,0.925496,0.861325,36.8851,11.3391
alpaca.jpg,dwsf_q50_5block,black_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,26263,0.476653,0.997757,0.407251,0.578413,0.406879,0.997757,0.854399,0.920529,0.852761,36.8851,11.3391
ducks.jpg,single_center_50pct,remove_center_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16744,1.000000,0.993553,0.970688,0.981987,0.964612,0.993553,0.970688,0.981987,0.964612,40.9370,43.9411
ducks.jpg,single_center_50pct,remove_center_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16744,1.000000,0.992630,0.970688,0.981536,0.963742,0.992630,0.970688,0.981536,0.963742,40.9370,43.9411
ducks.jpg,single_center_50pct,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,16744,1.000000,0.971725,0.982376,0.977021,0.955075,0.971725,0.982376,0.977021,0.955075,40.9370,43.9411
ducks.jpg,single_center_50pct,remove_center_40,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,6707,1.000000,0.954669,0.958721,0.956690,0.916977,0.954669,0.958721,0.956690,0.916977,40.9370,47.4296
ducks.jpg,single_center_50pct,remove_center_40,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,6707,1.000000,0.949671,0.958721,0.954174,0.912365,0.949671,0.958721,0.954174,0.912365,40.9370,47.4296
ducks.jpg,single_center_50pct,remove_center_40,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,6707,1.000000,0.933630,0.980093,0.956297,0.916255,0.933630,0.980093,0.956297,0.916255,40.9370,47.4296
ducks.jpg,single_center_50pct,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24365,0.494385,0.969984,0.493103,0.653825,0.485692,0.969984,0.997407,0.983504,0.967545,40.9370,41.7335
ducks.jpg,single_center_50pct,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24365,0.509033,0.973438,0.507751,0.667388,0.500813,0.973438,0.997482,0.985313,0.971052,40.9370,41.7335
ducks.jpg,single_center_50pct,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24365,0.512695,0.951770,0.511902,0.665740,0.498959,0.951770,0.998452,0.974552,0.950368,40.9370,41.7335
ducks.jpg,single_center_50pct,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24835,0.505432,0.995635,0.501160,0.666720,0.500061,0.995635,0.991547,0.993586,0.987255,40.9370,41.8236
ducks.jpg,single_center_50pct,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24835,0.501099,0.999263,0.496826,0.663677,0.496644,0.999263,0.991474,0.995353,0.990750,40.9370,41.8236
ducks.jpg,single_center_50pct,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24835,0.502136,0.998783,0.501038,0.667317,0.500732,0.998783,0.997812,0.998297,0.996601,40.9370,41.8236
